101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.157000		0.050000		-0.151515
0.158000		0.050000		-0.151108
0.159000		0.050000		-0.150718
0.160000		0.050000		-0.150346
0.161000		0.050000		-0.149990
0.162000		0.050000		-0.149651
0.163000		0.050000		-0.149329
0.164000		0.050000		-0.149021
0.165000		0.050000		-0.148730
0.166000		0.050000		-0.148453
0.167000		0.050000		-0.148191
0.168000		0.050000		-0.147943
0.169000		0.050000		-0.147709
0.170000		0.050000		-0.147489
0.171000		0.050000		-0.147283
0.172000		0.050000		-0.147089
0.173000		0.050000		-0.146908
0.174000		0.050000		-0.146740
0.175000		0.050000		-0.146584
0.176000		0.050000		-0.146439
0.177000		0.050000		-0.146306
0.178000		0.050000		-0.146184
0.179000		0.050000		-0.146073
0.180000		0.050000		-0.145973
0.181000		0.050000		-0.145883
0.182000		0.050000		-0.145803
0.183000		0.050000		-0.145734
0.184000		0.050000		-0.145673
0.185000		0.050000		-0.145623
0.186000		0.050000		-0.145581
0.187000		0.050000		-0.145548
0.188000		0.050000		-0.145524
0.189000		0.050000		-0.145508
0.190000		0.050000		-0.145500
0.191000		0.050000		-0.145501
0.192000		0.050000		-0.145509
0.193000		0.050000		-0.145525
0.194000		0.050000		-0.145548
0.195000		0.050000		-0.145578
0.196000		0.050000		-0.145616
0.197000		0.050000		-0.145660
0.198000		0.050000		-0.145711
0.199000		0.050000		-0.145768
0.200000		0.050000		-0.145832
0.100000		0.060000		-0.209216
0.101000		0.060000		-0.207810
0.102000		0.060000		-0.206399
0.103000		0.060000		-0.204985
0.104000		0.060000		-0.203571
0.105000		0.060000		-0.202156
0.106000		0.060000		-0.200744
0.107000		0.060000		-0.199336
0.108000		0.060000		-0.197934
0.109000		0.060000		-0.196538
0.110000		0.060000		-0.195151
0.111000		0.060000		-0.193774
0.112000		0.060000		-0.192407
0.113000		0.060000		-0.191053
0.114000		0.060000		-0.189712
0.115000		0.060000		-0.188386
0.116000		0.060000		-0.187075
0.117000		0.060000		-0.185781
0.118000		0.060000		-0.184504
0.119000		0.060000		-0.183245
0.120000		0.060000		-0.182006
0.121000		0.060000		-0.180786
0.122000		0.060000		-0.179586
0.123000		0.060000		-0.178407
0.124000		0.060000		-0.177250
0.125000		0.060000		-0.176114
0.126000		0.060000		-0.175001
0.127000		0.060000		-0.173911
