100
100
T [fm^-1]		muB [fm^-1]		G_dfce [1]
0.713333		1.593535		0.832151
0.715758		1.593535		0.825764
0.718182		1.593535		0.819443
0.720606		1.593535		0.813187
0.723030		1.593535		0.806995
0.725455		1.593535		0.800867
0.727879		1.593535		0.794802
0.730303		1.593535		0.788800
0.732727		1.593535		0.782860
0.735152		1.593535		0.776982
0.737576		1.593535		0.771164
0.740000		1.593535		0.765407
0.742424		1.593535		0.759710
0.744848		1.593535		0.754071
0.747273		1.593535		0.748491
0.749697		1.593535		0.742969
0.752121		1.593535		0.737505
0.754545		1.593535		0.732097
0.756970		1.593535		0.726745
0.759394		1.593535		0.721450
0.761818		1.593535		0.716209
0.764242		1.593535		0.711023
0.766667		1.593535		0.705890
0.769091		1.593535		0.700811
0.771515		1.593535		0.695785
0.773939		1.593535		0.690811
0.776364		1.593535		0.685889
0.778788		1.593535		0.681019
0.781212		1.593535		0.676199
0.783636		1.593535		0.671429
0.786061		1.593535		0.666708
0.788485		1.593535		0.662037
0.790909		1.593535		0.657414
0.793333		1.593535		0.652839
0.795758		1.593535		0.648312
0.798182		1.593535		0.643832
0.800606		1.593535		0.639398
0.803030		1.593535		0.635010
0.805455		1.593535		0.630668
0.807879		1.593535		0.626371
0.810303		1.593535		0.622118
0.812727		1.593535		0.617909
0.815152		1.593535		0.613744
0.817576		1.593535		0.609622
0.820000		1.593535		0.605542
0.580000		1.621010		1.303925
0.582424		1.621010		1.293029
0.584848		1.621010		1.282231
0.587273		1.621010		1.271531
0.589697		1.621010		1.260928
0.592121		1.621010		1.250421
0.594545		1.621010		1.240010
0.596970		1.621010		1.229695
0.599394		1.621010		1.219475
0.601818		1.621010		1.209350
0.604242		1.621010		1.199318
0.606667		1.621010		1.189380
0.609091		1.621010		1.179535
0.611515		1.621010		1.169782
0.613939		1.621010		1.160121
0.616364		1.621010		1.150551
0.618788		1.621010		1.141072
0.621212		1.621010		1.131683
0.623636		1.621010		1.122383
0.626061		1.621010		1.113173
0.628485		1.621010		1.104050
0.630909		1.621010		1.095016
0.633333		1.621010		1.086068
0.635758		1.621010		1.077207
0.638182		1.621010		1.068432
0.640606		1.621010		1.059742
0.643030		1.621010		1.051137
0.645455		1.621010		1.042617
0.647879		1.621010		1.034179
0.650303		1.621010		1.025825
0.652727		1.621010		1.017553
0.655152		1.621010		1.009362
0.657576		1.621010		1.001253
0.660000		1.621010		0.993224
0.662424		1.621010		0.985274
0.664848		1.621010		0.977404
0.667273		1.621010		0.969613
0.669697		1.621010		0.961899
0.672121		1.621010		0.954263
0.674545		1.621010		0.946703
0.676970		1.621010		0.939219
0.679394		1.621010		0.931811
0.681818		1.621010		0.924477
0.684242		1.621010		0.917218
0.686667		1.621010		0.910032
0.689091		1.621010		0.902919
0.691515		1.621010		0.895878
0.693939		1.621010		0.888909
0.696364		1.621010		0.882011
0.698788		1.621010		0.875183
0.701212		1.621010		0.868425
0.703636		1.621010		0.861737
0.706061		1.621010		0.855116
0.708485		1.621010		0.848564
0.710909		1.621010		0.842078
0.713333		1.621010		0.835660
0.715758		1.621010		0.829307
0.718182		1.621010		0.823020
0.720606		1.621010		0.816797
0.723030		1.621010		0.810639
0.725455		1.621010		0.804544
0.727879		1.621010		0.798513
0.730303		1.621010		0.792543
0.732727		1.621010		0.786636
0.735152		1.621010		0.780789
0.737576		1.621010		0.775003
0.740000		1.621010		0.769277
0.742424		1.621010		0.763610
0.744848		1.621010		0.758002
0.747273		1.621010		0.752452
0.749697		1.621010		0.746960
0.752121		1.621010		0.741525
0.754545		1.621010		0.736146
0.756970		1.621010		0.730824
0.759394		1.621010		0.725556
0.761818		1.621010		0.720343
0.764242		1.621010		0.715184
0.766667		1.621010		0.710079
0.769091		1.621010		0.705027
0.771515		1.621010		0.700027
0.773939		1.621010		0.695080
0.776364		1.621010		0.690183
0.778788		1.621010		0.685338
0.781212		1.621010		0.680543
0.783636		1.621010		0.675797
0.786061		1.621010		0.671101
0.788485		1.621010		0.666453
0.790909		1.621010		0.661854
0.793333		1.621010		0.657302
0.795758		1.621010		0.652797
0.798182		1.621010		0.648339
0.800606		1.621010		0.643927
0.803030		1.621010		0.639561
0.805455		1.621010		0.635240
0.807879		1.621010		0.630963
0.810303		1.621010		0.626731
0.812727		1.621010		0.622542
0.815152		1.621010		0.618396
0.817576		1.621010		0.614293
0.820000		1.621010		0.610232
0.580000		1.648485		1.305172
0.582424		1.648485		1.294311
0.584848		1.648485		1.283549
0.587273		1.648485		1.272885
0.589697		1.648485		1.262318
0.592121		1.648485		1.251848
0.594545		1.648485		1.241474
0.596970		1.648485		1.231196
0.599394		1.648485		1.221014
0.601818		1.648485		1.210926
0.604242		1.648485		1.200933
0.606667		1.648485		1.191033
0.609091		1.648485		1.181226
0.611515		1.648485		1.171512
0.613939		1.648485		1.161889
0.616364		1.648485		1.152359
0.618788		1.648485		1.142918
0.621212		1.648485		1.133569
0.623636		1.648485		1.124308
0.626061		1.648485		1.115137
0.628485		1.648485		1.106054
0.630909		1.648485		1.097059
0.633333		1.648485		1.088151
0.635758		1.648485		1.079330
0.638182		1.648485		1.070595
0.640606		1.648485		1.061945
0.643030		1.648485		1.053380
0.645455		1.648485		1.044899
0.647879		1.648485		1.036501
0.650303		1.648485		1.028187
0.652727		1.648485		1.019954
0.655152		1.648485		1.011803
0.657576		1.648485		1.003734
0.660000		1.648485		0.995744
0.662424		1.648485		0.987834
0.664848		1.648485		0.980004
0.667273		1.648485		0.972251
0.669697		1.648485		0.964577
0.672121		1.648485		0.956979
0.674545		1.648485		0.949459
0.676970		1.648485		0.942014
0.679394		1.648485		0.934644
0.681818		1.648485		0.927349
0.684242		1.648485		0.920128
0.686667		1.648485		0.912980
0.689091		1.648485		0.905905
0.691515		1.648485		0.898902
0.693939		1.648485		0.891970
0.696364		1.648485		0.885109
0.698788		1.648485		0.878318
0.701212		1.648485		0.871597
0.703636		1.648485		0.864945
0.706061		1.648485		0.858361
0.708485		1.648485		0.851844
0.710909		1.648485		0.845394
0.713333		1.648485		0.839011
0.715758		1.648485		0.832694
0.718182		1.648485		0.826441
0.720606		1.648485		0.820253
0.723030		1.648485		0.814129
0.725455		1.648485		0.808069
0.727879		1.648485		0.802071
0.730303		1.648485		0.796134
0.732727		1.648485		0.790260
0.735152		1.648485		0.784446
0.737576		1.648485		0.778692
0.740000		1.648485		0.772998
0.742424		1.648485		0.767363
0.744848		1.648485		0.761787
0.747273		1.648485		0.756268
0.749697		1.648485		0.750806
0.752121		1.648485		0.745401
0.754545		1.648485		0.740053
0.756970		1.648485		0.734759
0.759394		1.648485		0.729521
0.761818		1.648485		0.724337
0.764242		1.648485		0.719207
0.766667		1.648485		0.714130
0.769091		1.648485		0.709105
0.771515		1.648485		0.704133
0.773939		1.648485		0.699212
0.776364		1.648485		0.694343
0.778788		1.648485		0.689523
0.781212		1.648485		0.684754
0.783636		1.648485		0.680034
0.786061		1.648485		0.675363
0.788485		1.648485		0.670740
0.790909		1.648485		0.666165
0.793333		1.648485		0.661637
0.795758		1.648485		0.657156
0.798182		1.648485		0.652722
0.800606		1.648485		0.648333
0.803030		1.648485		0.643989
0.805455		1.648485		0.639690
0.807879		1.648485		0.635435
0.810303		1.648485		0.631224
0.812727		1.648485		0.627056
0.815152		1.648485		0.622931
0.817576		1.648485		0.618848
0.820000		1.648485		0.614807
0.580000		1.675960		1.306270
0.582424		1.675960		1.295444
0.584848		1.675960		1.284716
0.587273		1.675960		1.274087
0.589697		1.675960		1.263556
0.592121		1.675960		1.253122
0.594545		1.675960		1.242785
0.596970		1.675960		1.232544
0.599394		1.675960		1.222398
0.601818		1.675960		1.212348
0.604242		1.675960		1.202392
0.606667		1.675960		1.192530
0.609091		1.675960		1.182761
0.611515		1.675960		1.173085
0.613939		1.675960		1.163501
0.616364		1.675960		1.154009
0.618788		1.675960		1.144607
0.621212		1.675960		1.135296
0.623636		1.675960		1.126075
0.626061		1.675960		1.116943
0.628485		1.675960		1.107900
0.630909		1.675960		1.098944
0.633333		1.675960		1.090076
0.635758		1.675960		1.081294
0.638182		1.675960		1.072599
0.640606		1.675960		1.063989
0.643030		1.675960		1.055463
0.645455		1.675960		1.047022
0.647879		1.675960		1.038665
0.650303		1.675960		1.030390
0.652727		1.675960		1.022197
0.655152		1.675960		1.014086
0.657576		1.675960		1.006056
0.660000		1.675960		0.998106
0.662424		1.675960		0.990236
0.664848		1.675960		0.982445
0.667273		1.675960		0.974732
0.669697		1.675960		0.967097
0.672121		1.675960		0.959539
0.674545		1.675960		0.952058
0.676970		1.675960		0.944652
0.679394		1.675960		0.937321
0.681818		1.675960		0.930065
0.684242		1.675960		0.922882
0.686667		1.675960		0.915773
0.689091		1.675960		0.908736
0.691515		1.675960		0.901771
0.693939		1.675960		0.894877
0.696364		1.675960		0.888054
0.698788		1.675960		0.881301
0.701212		1.675960		0.874617
0.703636		1.675960		0.868001
0.706061		1.675960		0.861454
0.708485		1.675960		0.854974
0.710909		1.675960		0.848561
0.713333		1.675960		0.842213
0.715758		1.675960		0.835932
0.718182		1.675960		0.829715
0.720606		1.675960		0.823562
0.723030		1.675960		0.817473
0.725455		1.675960		0.811447
0.727879		1.675960		0.805483
0.730303		1.675960		0.799581
0.732727		1.675960		0.793740
0.735152		1.675960		0.787960
0.737576		1.675960		0.782239
0.740000		1.675960		0.776578
0.742424		1.675960		0.770975
0.744848		1.675960		0.765431
0.747273		1.675960		0.759944
0.749697		1.675960		0.754514
0.752121		1.675960		0.749140
0.754545		1.675960		0.743822
0.756970		1.675960		0.738559
0.759394		1.675960		0.733351
0.761818		1.675960		0.728197
0.764242		1.675960		0.723096
0.766667		1.675960		0.718048
0.769091		1.675960		0.713052
0.771515		1.675960		0.708108
0.773939		1.675960		0.703216
0.776364		1.675960		0.698373
0.778788		1.675960		0.693581
0.781212		1.675960		0.688839
0.783636		1.675960		0.684146
0.786061		1.675960		0.679501
0.788485		1.675960		0.674903
0.790909		1.675960		0.670354
0.793333		1.675960		0.665851
0.795758		1.675960		0.661395
0.798182		1.675960		0.656984
0.800606		1.675960		0.652619
0.803030		1.675960		0.648299
0.805455		1.675960		0.644023
0.807879		1.675960		0.639791
0.810303		1.675960		0.635602
0.812727		1.675960		0.631457
0.815152		1.675960		0.627353
0.817576		1.675960		0.623292
0.820000		1.675960		0.619272
0.580000		1.703434		1.307225
0.582424		1.703434		1.296433
0.584848		1.703434		1.285740
0.587273		1.703434		1.275146
0.589697		1.703434		1.264650
0.592121		1.703434		1.254252
0.594545		1.703434		1.243950
0.596970		1.703434		1.233745
0.599394		1.703434		1.223636
0.601818		1.703434		1.213623
0.604242		1.703434		1.203704
0.606667		1.703434		1.193879
0.609091		1.703434		1.184148
0.611515		1.703434		1.174510
0.613939		1.703434		1.164964
0.616364		1.703434		1.155510
0.618788		1.703434		1.146147
0.621212		1.703434		1.136875
0.623636		1.703434		1.127693
0.626061		1.703434		1.118600
0.628485		1.703434		1.109596
0.630909		1.703434		1.100679
0.633333		1.703434		1.091850
0.635758		1.703434		1.083108
0.638182		1.703434		1.074453
0.640606		1.703434		1.065882
0.643030		1.703434		1.057397
0.645455		1.703434		1.048995
0.647879		1.703434		1.040677
0.650303		1.703434		1.032442
0.652727		1.703434		1.024290
0.655152		1.703434		1.016219
0.657576		1.703434		1.008229
0.660000		1.703434		1.000319
0.662424		1.703434		0.992488
0.664848		1.703434		0.984737
0.667273		1.703434		0.977064
0.669697		1.703434		0.969469
0.672121		1.703434		0.961950
0.674545		1.703434		0.954508
0.676970		1.703434		0.947141
0.679394		1.703434		0.939850
0.681818		1.703434		0.932633
0.684242		1.703434		0.925489
0.686667		1.703434		0.918419
0.689091		1.703434		0.911420
0.691515		1.703434		0.904494
0.693939		1.703434		0.897638
0.696364		1.703434		0.890853
0.698788		1.703434		0.884138
0.701212		1.703434		0.877492
0.703636		1.703434		0.870914
0.706061		1.703434		0.864404
0.708485		1.703434		0.857961
0.710909		1.703434		0.851584
0.713333		1.703434		0.845274
0.715758		1.703434		0.839028
0.718182		1.703434		0.832848
0.720606		1.703434		0.826731
0.723030		1.703434		0.820677
0.725455		1.703434		0.814686
0.727879		1.703434		0.808758
0.730303		1.703434		0.802890
0.732727		1.703434		0.797084
0.735152		1.703434		0.791338
0.737576		1.703434		0.785651
0.740000		1.703434		0.780023
0.742424		1.703434		0.774454
0.744848		1.703434		0.768942
0.747273		1.703434		0.763488
0.749697		1.703434		0.758090
0.752121		1.703434		0.752748
0.754545		1.703434		0.747462
0.756970		1.703434		0.742230
0.759394		1.703434		0.737053
0.761818		1.703434		0.731929
0.764242		1.703434		0.726858
0.766667		1.703434		0.721840
0.769091		1.703434		0.716874
0.771515		1.703434		0.711959
0.773939		1.703434		0.707095
0.776364		1.703434		0.702282
0.778788		1.703434		0.697518
0.781212		1.703434		0.692803
0.783636		1.703434		0.688137
0.786061		1.703434		0.683519
0.788485		1.703434		0.678949
0.790909		1.703434		0.674426
0.793333		1.703434		0.669949
0.795758		1.703434		0.665518
0.798182		1.703434		0.661133
0.800606		1.703434		0.656793
0.803030		1.703434		0.652497
0.805455		1.703434		0.648245
0.807879		1.703434		0.644037
0.810303		1.703434		0.639872
0.812727		1.703434		0.635749
0.815152		1.703434		0.631668
0.817576		1.703434		0.627629
0.820000		1.703434		0.623631
0.580000		1.730909		1.308046
0.582424		1.730909		1.297288
0.584848		1.730909		1.286629
0.587273		1.730909		1.276069
0.589697		1.730909		1.265607
0.592121		1.730909		1.255244
0.594545		1.730909		1.244978
0.596970		1.730909		1.234808
0.599394		1.730909		1.224735
0.601818		1.730909		1.214758
0.604242		1.730909		1.204876
0.606667		1.730909		1.195088
0.609091		1.730909		1.185394
0.611515		1.730909		1.175794
0.613939		1.730909		1.166286
0.616364		1.730909		1.156870
0.618788		1.730909		1.147545
0.621212		1.730909		1.138312
0.623636		1.730909		1.129168
0.626061		1.730909		1.120114
0.628485		1.730909		1.111149
0.630909		1.730909		1.102272
0.633333		1.730909		1.093482
0.635758		1.730909		1.084780
0.638182		1.730909		1.076163
0.640606		1.730909		1.067633
0.643030		1.730909		1.059187
0.645455		1.730909		1.050825
0.647879		1.730909		1.042547
0.650303		1.730909		1.034352
0.652727		1.730909		1.026240
0.655152		1.730909		1.018209
0.657576		1.730909		1.010258
0.660000		1.730909		1.002388
0.662424		1.730909		0.994598
0.664848		1.730909		0.986887
0.667273		1.730909		0.979254
0.669697		1.730909		0.971698
0.672121		1.730909		0.964219
0.674545		1.730909		0.956817
0.676970		1.730909		0.949490
0.679394		1.730909		0.942238
0.681818		1.730909		0.935060
0.684242		1.730909		0.927956
0.686667		1.730909		0.920924
0.689091		1.730909		0.913965
0.691515		1.730909		0.907078
0.693939		1.730909		0.900261
0.696364		1.730909		0.893514
0.698788		1.730909		0.886837
0.701212		1.730909		0.880229
0.703636		1.730909		0.873689
0.706061		1.730909		0.867217
0.708485		1.730909		0.860812
0.710909		1.730909		0.854473
0.713333		1.730909		0.848199
0.715758		1.730909		0.841991
0.718182		1.730909		0.835847
0.720606		1.730909		0.829766
0.723030		1.730909		0.823749
0.725455		1.730909		0.817794
0.727879		1.730909		0.811901
0.730303		1.730909		0.806069
0.732727		1.730909		0.800297
0.735152		1.730909		0.794586
0.737576		1.730909		0.788933
0.740000		1.730909		0.783340
0.742424		1.730909		0.777804
0.744848		1.730909		0.772326
0.747273		1.730909		0.766905
0.749697		1.730909		0.761540
0.752121		1.730909		0.756231
0.754545		1.730909		0.750977
0.756970		1.730909		0.745778
0.759394		1.730909		0.740632
0.761818		1.730909		0.735540
0.764242		1.730909		0.730500
0.766667		1.730909		0.725513
0.769091		1.730909		0.720577
0.771515		1.730909		0.715692
0.773939		1.730909		0.710858
0.776364		1.730909		0.706073
0.778788		1.730909		0.701338
0.781212		1.730909		0.696652
0.783636		1.730909		0.692014
0.786061		1.730909		0.687424
0.788485		1.730909		0.682882
0.790909		1.730909		0.678386
0.793333		1.730909		0.673936
0.795758		1.730909		0.669531
0.798182		1.730909		0.665172
0.800606		1.730909		0.660858
0.803030		1.730909		0.656587
0.805455		1.730909		0.652361
0.807879		1.730909		0.648177
0.810303		1.730909		0.644036
0.812727		1.730909		0.639937
0.815152		1.730909		0.635880
0.817576		1.730909		0.631864
0.820000		1.730909		0.627889
0.580000		1.758384		1.308739
0.582424		1.758384		1.298013
0.584848		1.758384		1.287387
0.587273		1.758384		1.276861
0.589697		1.758384		1.266433
0.592121		1.758384		1.256105
0.594545		1.758384		1.245873
0.596970		1.758384		1.235739
0.599394		1.758384		1.225702
0.601818		1.758384		1.215761
0.604242		1.758384		1.205915
0.606667		1.758384		1.196164
0.609091		1.758384		1.186507
0.611515		1.758384		1.176944
0.613939		1.758384		1.167473
0.616364		1.758384		1.158095
0.618788		1.758384		1.148809
0.621212		1.758384		1.139613
0.623636		1.758384		1.130508
0.626061		1.758384		1.121493
0.628485		1.758384		1.112567
0.630909		1.758384		1.103729
0.633333		1.758384		1.094978
0.635758		1.758384		1.086315
0.638182		1.758384		1.077738
0.640606		1.758384		1.069247
0.643030		1.758384		1.060841
0.645455		1.758384		1.052519
0.647879		1.758384		1.044281
0.650303		1.758384		1.036126
0.652727		1.758384		1.028054
0.655152		1.758384		1.020063
0.657576		1.758384		1.012153
0.660000		1.758384		1.004323
0.662424		1.758384		0.996573
0.664848		1.758384		0.988901
0.667273		1.758384		0.981308
0.669697		1.758384		0.973793
0.672121		1.758384		0.966354
0.674545		1.758384		0.958991
0.676970		1.758384		0.951704
0.679394		1.758384		0.944492
0.681818		1.758384		0.937354
0.684242		1.758384		0.930289
0.686667		1.758384		0.923297
0.689091		1.758384		0.916378
0.691515		1.758384		0.909529
0.693939		1.758384		0.902752
0.696364		1.758384		0.896044
0.698788		1.758384		0.889406
0.701212		1.758384		0.882836
0.703636		1.758384		0.876335
0.706061		1.758384		0.869901
0.708485		1.758384		0.863533
0.710909		1.758384		0.857232
0.713333		1.758384		0.850996
0.715758		1.758384		0.844825
0.718182		1.758384		0.838718
0.720606		1.758384		0.832675
0.723030		1.758384		0.826694
0.725455		1.758384		0.820775
0.727879		1.758384		0.814918
0.730303		1.758384		0.809122
0.732727		1.758384		0.803387
0.735152		1.758384		0.797710
0.737576		1.758384		0.792093
0.740000		1.758384		0.786535
0.742424		1.758384		0.781034
0.744848		1.758384		0.775590
0.747273		1.758384		0.770203
0.749697		1.758384		0.764872
0.752121		1.758384		0.759596
0.754545		1.758384		0.754375
0.756970		1.758384		0.749208
0.759394		1.758384		0.744095
0.761818		1.758384		0.739034
