100
100
T [fm^-1]		muB [fm^-1]		betabulk_dfce [fm^-4]
0.621212		0.247273		0.019450
0.623636		0.247273		0.019985
0.626061		0.247273		0.020533
0.628485		0.247273		0.021093
0.630909		0.247273		0.021666
0.633333		0.247273		0.022252
0.635758		0.247273		0.022851
0.638182		0.247273		0.023464
0.640606		0.247273		0.024091
0.643030		0.247273		0.024732
0.645455		0.247273		0.025387
0.647879		0.247273		0.026057
0.650303		0.247273		0.026742
0.652727		0.247273		0.027441
0.655152		0.247273		0.028157
0.657576		0.247273		0.028888
0.660000		0.247273		0.029635
0.662424		0.247273		0.030399
0.664848		0.247273		0.031179
0.667273		0.247273		0.031976
0.669697		0.247273		0.032791
0.672121		0.247273		0.033623
0.674545		0.247273		0.034473
0.676970		0.247273		0.035341
0.679394		0.247273		0.036228
0.681818		0.247273		0.037133
0.684242		0.247273		0.038058
0.686667		0.247273		0.039002
0.689091		0.247273		0.039967
0.691515		0.247273		0.040952
0.693939		0.247273		0.041957
0.696364		0.247273		0.042983
0.698788		0.247273		0.044031
0.701212		0.247273		0.045101
0.703636		0.247273		0.046193
0.706061		0.247273		0.047307
0.708485		0.247273		0.048445
0.710909		0.247273		0.049606
0.713333		0.247273		0.050790
0.715758		0.247273		0.051999
0.718182		0.247273		0.053233
0.720606		0.247273		0.054492
0.723030		0.247273		0.055776
0.725455		0.247273		0.057086
0.727879		0.247273		0.058423
0.730303		0.247273		0.059786
0.732727		0.247273		0.061177
0.735152		0.247273		0.062596
0.737576		0.247273		0.064043
0.740000		0.247273		0.065519
0.742424		0.247273		0.067024
0.744848		0.247273		0.068559
0.747273		0.247273		0.070124
0.749697		0.247273		0.071721
0.752121		0.247273		0.073348
0.754545		0.247273		0.075008
0.756970		0.247273		0.076700
0.759394		0.247273		0.078424
0.761818		0.247273		0.080183
0.764242		0.247273		0.081975
0.766667		0.247273		0.083803
0.769091		0.247273		0.085665
0.771515		0.247273		0.087563
0.773939		0.247273		0.089498
0.776364		0.247273		0.091470
0.778788		0.247273		0.093480
0.781212		0.247273		0.095528
0.783636		0.247273		0.097614
0.786061		0.247273		0.099741
0.788485		0.247273		0.101907
0.790909		0.247273		0.104115
0.793333		0.247273		0.106364
0.795758		0.247273		0.108655
0.798182		0.247273		0.110989
0.800606		0.247273		0.113367
0.803030		0.247273		0.115789
0.805455		0.247273		0.118256
0.807879		0.247273		0.120768
0.810303		0.247273		0.123327
0.812727		0.247273		0.125934
0.815152		0.247273		0.128588
0.817576		0.247273		0.131291
0.820000		0.247273		0.134044
0.580000		0.274747		0.012015
0.582424		0.274747		0.012372
0.584848		0.274747		0.012738
0.587273		0.274747		0.013113
0.589697		0.274747		0.013498
0.592121		0.274747		0.013892
0.594545		0.274747		0.014296
0.596970		0.274747		0.014709
0.599394		0.274747		0.015133
0.601818		0.274747		0.015566
0.604242		0.274747		0.016010
0.606667		0.274747		0.016465
0.609091		0.274747		0.016930
0.611515		0.274747		0.017407
0.613939		0.274747		0.017895
0.616364		0.274747		0.018394
0.618788		0.274747		0.018905
0.621212		0.274747		0.019428
0.623636		0.274747		0.019963
0.626061		0.274747		0.020510
0.628485		0.274747		0.021070
0.630909		0.274747		0.021643
0.633333		0.274747		0.022229
0.635758		0.274747		0.022828
0.638182		0.274747		0.023441
0.640606		0.274747		0.024068
0.643030		0.274747		0.024709
0.645455		0.274747		0.025364
0.647879		0.274747		0.026034
0.650303		0.274747		0.026718
0.652727		0.274747		0.027418
0.655152		0.274747		0.028134
0.657576		0.274747		0.028865
0.660000		0.274747		0.029613
0.662424		0.274747		0.030376
0.664848		0.274747		0.031157
0.667273		0.274747		0.031954
0.669697		0.274747		0.032769
0.672121		0.274747		0.033601
0.674545		0.274747		0.034451
0.676970		0.274747		0.035320
0.679394		0.274747		0.036207
0.681818		0.274747		0.037113
0.684242		0.274747		0.038038
0.686667		0.274747		0.038983
0.689091		0.274747		0.039948
0.691515		0.274747		0.040933
0.693939		0.274747		0.041939
0.696364		0.274747		0.042966
0.698788		0.274747		0.044015
0.701212		0.274747		0.045085
0.703636		0.274747		0.046178
0.706061		0.274747		0.047293
0.708485		0.274747		0.048431
0.710909		0.274747		0.049593
0.713333		0.274747		0.050779
0.715758		0.274747		0.051989
0.718182		0.274747		0.053223
0.720606		0.274747		0.054483
0.723030		0.274747		0.055768
0.725455		0.274747		0.057080
0.727879		0.274747		0.058417
0.730303		0.274747		0.059782
0.732727		0.274747		0.061174
0.735152		0.274747		0.062594
0.737576		0.274747		0.064043
0.740000		0.274747		0.065520
0.742424		0.274747		0.067027
0.744848		0.274747		0.068564
0.747273		0.274747		0.070131
0.749697		0.274747		0.071728
0.752121		0.274747		0.073358
0.754545		0.274747		0.075019
0.756970		0.274747		0.076713
0.759394		0.274747		0.078440
0.761818		0.274747		0.080200
0.764242		0.274747		0.081995
0.766667		0.274747		0.083824
0.769091		0.274747		0.085689
0.771515		0.274747		0.087589
0.773939		0.274747		0.089527
0.776364		0.274747		0.091501
0.778788		0.274747		0.093513
0.781212		0.274747		0.095563
0.783636		0.274747		0.097653
0.786061		0.274747		0.099782
0.788485		0.274747		0.101951
0.790909		0.274747		0.104162
0.793333		0.274747		0.106414
0.795758		0.274747		0.108708
0.798182		0.274747		0.111045
0.800606		0.274747		0.113426
0.803030		0.274747		0.115851
0.805455		0.274747		0.118322
0.807879		0.274747		0.120838
0.810303		0.274747		0.123401
0.812727		0.274747		0.126011
0.815152		0.274747		0.128669
0.817576		0.274747		0.131376
0.820000		0.274747		0.134132
0.580000		0.302222		0.011996
0.582424		0.302222		0.012353
0.584848		0.302222		0.012718
0.587273		0.302222		0.013093
0.589697		0.302222		0.013478
0.592121		0.302222		0.013871
0.594545		0.302222		0.014275
0.596970		0.302222		0.014688
0.599394		0.302222		0.015111
0.601818		0.302222		0.015544
0.604242		0.302222		0.015988
0.606667		0.302222		0.016443
0.609091		0.302222		0.016908
0.611515		0.302222		0.017384
0.613939		0.302222		0.017872
0.616364		0.302222		0.018371
0.618788		0.302222		0.018882
0.621212		0.302222		0.019404
0.623636		0.302222		0.019939
0.626061		0.302222		0.020486
0.628485		0.302222		0.021046
0.630909		0.302222		0.021619
0.633333		0.302222		0.022205
0.635758		0.302222		0.022804
0.638182		0.302222		0.023417
0.640606		0.302222		0.024043
0.643030		0.302222		0.024684
0.645455		0.302222		0.025339
0.647879		0.302222		0.026009
0.650303		0.302222		0.026694
0.652727		0.302222		0.027394
0.655152		0.302222		0.028110
0.657576		0.302222		0.028841
0.660000		0.302222		0.029589
0.662424		0.302222		0.030353
0.664848		0.302222		0.031133
0.667273		0.302222		0.031931
0.669697		0.302222		0.032746
0.672121		0.302222		0.033579
0.674545		0.302222		0.034429
0.676970		0.302222		0.035298
0.679394		0.302222		0.036186
0.681818		0.302222		0.037092
0.684242		0.302222		0.038018
0.686667		0.302222		0.038963
0.689091		0.302222		0.039929
0.691515		0.302222		0.040915
0.693939		0.302222		0.041921
0.696364		0.302222		0.042949
0.698788		0.302222		0.043998
0.701212		0.302222		0.045070
0.703636		0.302222		0.046163
0.706061		0.302222		0.047279
0.708485		0.302222		0.048418
0.710909		0.302222		0.049581
0.713333		0.302222		0.050768
0.715758		0.302222		0.051978
0.718182		0.302222		0.053214
0.720606		0.302222		0.054475
0.723030		0.302222		0.055762
0.725455		0.302222		0.057074
0.727879		0.302222		0.058413
0.730303		0.302222		0.059780
0.732727		0.302222		0.061173
0.735152		0.302222		0.062595
0.737576		0.302222		0.064045
0.740000		0.302222		0.065524
0.742424		0.302222		0.067032
0.744848		0.302222		0.068571
0.747273		0.302222		0.070139
0.749697		0.302222		0.071739
0.752121		0.302222		0.073370
0.754545		0.302222		0.075034
0.756970		0.302222		0.076729
0.759394		0.302222		0.078458
0.761818		0.302222		0.080221
0.764242		0.302222		0.082018
0.766667		0.302222		0.083850
0.769091		0.302222		0.085717
0.771515		0.302222		0.087620
0.773939		0.302222		0.089560
0.776364		0.302222		0.091537
0.778788		0.302222		0.093552
0.781212		0.302222		0.095605
0.783636		0.302222		0.097698
0.786061		0.302222		0.099830
0.788485		0.302222		0.102002
0.790909		0.302222		0.104216
0.793333		0.302222		0.106471
0.795758		0.302222		0.108769
0.798182		0.302222		0.111110
0.800606		0.302222		0.113494
0.803030		0.302222		0.115923
0.805455		0.302222		0.118397
0.807879		0.302222		0.120917
0.810303		0.302222		0.123484
0.812727		0.302222		0.126098
0.815152		0.302222		0.128761
0.817576		0.302222		0.131472
0.820000		0.302222		0.134233
0.580000		0.329697		0.011976
0.582424		0.329697		0.012332
0.584848		0.329697		0.012698
0.587273		0.329697		0.013073
0.589697		0.329697		0.013457
0.592121		0.329697		0.013850
0.594545		0.329697		0.014253
0.596970		0.329697		0.014666
0.599394		0.329697		0.015089
0.601818		0.329697		0.015522
0.604242		0.329697		0.015965
0.606667		0.329697		0.016420
0.609091		0.329697		0.016885
0.611515		0.329697		0.017361
0.613939		0.329697		0.017848
0.616364		0.329697		0.018347
0.618788		0.329697		0.018857
0.621212		0.329697		0.019380
0.623636		0.329697		0.019915
0.626061		0.329697		0.020462
0.628485		0.329697		0.021021
0.630909		0.329697		0.021594
0.633333		0.329697		0.022180
0.635758		0.329697		0.022779
0.638182		0.329697		0.023392
0.640606		0.329697		0.024018
0.643030		0.329697		0.024659
0.645455		0.329697		0.025314
0.647879		0.329697		0.025984
0.650303		0.329697		0.026669
0.652727		0.329697		0.027370
0.655152		0.329697		0.028085
0.657576		0.329697		0.028817
0.660000		0.329697		0.029565
0.662424		0.329697		0.030329
0.664848		0.329697		0.031110
0.667273		0.329697		0.031908
0.669697		0.329697		0.032723
0.672121		0.329697		0.033556
0.674545		0.329697		0.034407
0.676970		0.329697		0.035276
0.679394		0.329697		0.036164
0.681818		0.329697		0.037071
0.684242		0.329697		0.037998
0.686667		0.329697		0.038944
0.689091		0.329697		0.039910
0.691515		0.329697		0.040896
0.693939		0.329697		0.041904
0.696364		0.329697		0.042932
0.698788		0.329697		0.043982
0.701212		0.329697		0.045054
0.703636		0.329697		0.046149
0.706061		0.329697		0.047266
0.708485		0.329697		0.048406
0.710909		0.329697		0.049570
0.713333		0.329697		0.050757
0.715758		0.329697		0.051969
0.718182		0.329697		0.053206
0.720606		0.329697		0.054468
0.723030		0.329697		0.055756
0.725455		0.329697		0.057070
0.727879		0.329697		0.058411
0.730303		0.329697		0.059779
0.732727		0.329697		0.061174
0.735152		0.329697		0.062597
0.737576		0.329697		0.064049
0.740000		0.329697		0.065530
0.742424		0.329697		0.067040
0.744848		0.329697		0.068580
0.747273		0.329697		0.070151
0.749697		0.329697		0.071753
0.752121		0.329697		0.073386
0.754545		0.329697		0.075052
0.756970		0.329697		0.076750
0.759394		0.329697		0.078481
0.761818		0.329697		0.080247
0.764242		0.329697		0.082046
0.766667		0.329697		0.083880
0.769091		0.329697		0.085750
0.771515		0.329697		0.087656
0.773939		0.329697		0.089599
0.776364		0.329697		0.091579
0.778788		0.329697		0.093597
0.781212		0.329697		0.095653
0.783636		0.329697		0.097749
0.786061		0.329697		0.099885
0.788485		0.329697		0.102061
0.790909		0.329697		0.104278
0.793333		0.329697		0.106537
0.795758		0.329697		0.108838
0.798182		0.329697		0.111183
0.800606		0.329697		0.113571
0.803030		0.329697		0.116004
0.805455		0.329697		0.118483
0.807879		0.329697		0.121007
0.810303		0.329697		0.123578
0.812727		0.329697		0.126197
0.815152		0.329697		0.128864
0.817576		0.329697		0.131580
0.820000		0.329697		0.134346
0.580000		0.357172		0.011955
0.582424		0.357172		0.012312
0.584848		0.357172		0.012677
0.587273		0.357172		0.013051
0.589697		0.357172		0.013435
0.592121		0.357172		0.013828
0.594545		0.357172		0.014231
0.596970		0.357172		0.014643
0.599394		0.357172		0.015066
0.601818		0.357172		0.015499
0.604242		0.357172		0.015942
0.606667		0.357172		0.016396
0.609091		0.357172		0.016861
0.611515		0.357172		0.017336
0.613939		0.357172		0.017824
0.616364		0.357172		0.018322
0.618788		0.357172		0.018833
0.621212		0.357172		0.019355
0.623636		0.357172		0.019889
0.626061		0.357172		0.020436
0.628485		0.357172		0.020996
0.630909		0.357172		0.021569
0.633333		0.357172		0.022154
0.635758		0.357172		0.022753
0.638182		0.357172		0.023366
0.640606		0.357172		0.023993
0.643030		0.357172		0.024634
0.645455		0.357172		0.025289
0.647879		0.357172		0.025959
0.650303		0.357172		0.026644
0.652727		0.357172		0.027345
0.655152		0.357172		0.028060
0.657576		0.357172		0.028792
0.660000		0.357172		0.029540
0.662424		0.357172		0.030305
0.664848		0.357172		0.031086
0.667273		0.357172		0.031884
0.669697		0.357172		0.032700
0.672121		0.357172		0.033533
0.674545		0.357172		0.034385
0.676970		0.357172		0.035254
0.679394		0.357172		0.036143
0.681818		0.357172		0.037051
0.684242		0.357172		0.037977
0.686667		0.357172		0.038924
0.689091		0.357172		0.039891
0.691515		0.357172		0.040878
0.693939		0.357172		0.041887
0.696364		0.357172		0.042916
0.698788		0.357172		0.043967
0.701212		0.357172		0.045040
0.703636		0.357172		0.046135
0.706061		0.357172		0.047253
0.708485		0.357172		0.048395
0.710909		0.357172		0.049560
0.713333		0.357172		0.050748
0.715758		0.357172		0.051962
0.718182		0.357172		0.053200
0.720606		0.357172		0.054464
0.723030		0.357172		0.055753
0.725455		0.357172		0.057069
0.727879		0.357172		0.058411
0.730303		0.357172		0.059780
0.732727		0.357172		0.061177
0.735152		0.357172		0.062602
0.737576		0.357172		0.064056
0.740000		0.357172		0.065539
0.742424		0.357172		0.067051
0.744848		0.357172		0.068593
0.747273		0.357172		0.070166
0.749697		0.357172		0.071771
0.752121		0.357172		0.073406
0.754545		0.357172		0.075074
0.756970		0.357172		0.076775
0.759394		0.357172		0.078509
0.761818		0.357172		0.080277
0.764242		0.357172		0.082079
0.766667		0.357172		0.083916
0.769091		0.357172		0.085789
0.771515		0.357172		0.087698
0.773939		0.357172		0.089644
0.776364		0.357172		0.091627
0.778788		0.357172		0.093649
0.781212		0.357172		0.095709
0.783636		0.357172		0.097808
0.786061		0.357172		0.099947
0.788485		0.357172		0.102127
0.790909		0.357172		0.104348
0.793333		0.357172		0.106611
0.795758		0.357172		0.108916
0.798182		0.357172		0.111265
0.800606		0.357172		0.113658
0.803030		0.357172		0.116096
0.805455		0.357172		0.118578
0.807879		0.357172		0.121108
0.810303		0.357172		0.123684
0.812727		0.357172		0.126307
0.815152		0.357172		0.128979
0.817576		0.357172		0.131701
0.820000		0.357172		0.134472
0.580000		0.384646		0.011935
0.582424		0.384646		0.012291
0.584848		0.384646		0.012656
0.587273		0.384646		0.013030
0.589697		0.384646		0.013413
0.592121		0.384646		0.013806
0.594545		0.384646		0.014208
0.596970		0.384646		0.014620
0.599394		0.384646		0.015043
0.601818		0.384646		0.015475
0.604242		0.384646		0.015918
0.606667		0.384646		0.016372
0.609091		0.384646		0.016836
0.611515		0.384646		0.017312
0.613939		0.384646		0.017799
0.616364		0.384646		0.018297
0.618788		0.384646		0.018808
0.621212		0.384646		0.019330
0.623636		0.384646		0.019864
0.626061		0.384646		0.020411
0.628485		0.384646		0.020971
0.630909		0.384646		0.021543
0.633333		0.384646		0.022129
0.635758		0.384646		0.022728
0.638182		0.384646		0.023341
0.640606		0.384646		0.023967
0.643030		0.384646		0.024608
0.645455		0.384646		0.025264
0.647879		0.384646		0.025934
0.650303		0.384646		0.026619
0.652727		0.384646		0.027320
0.655152		0.384646		0.028036
0.657576		0.384646		0.028768
0.660000		0.384646		0.029516
0.662424		0.384646		0.030281
0.664848		0.384646		0.031062
0.667273		0.384646		0.031861
0.669697		0.384646		0.032677
0.672121		0.384646		0.033511
0.674545		0.384646		0.034363
0.676970		0.384646		0.035233
0.679394		0.384646		0.036122
0.681818		0.384646		0.037031
0.684242		0.384646		0.037958
0.686667		0.384646		0.038906
0.689091		0.384646		0.039873
0.691515		0.384646		0.040861
0.693939		0.384646		0.041871
0.696364		0.384646		0.042901
0.698788		0.384646		0.043953
0.701212		0.384646		0.045027
0.703636		0.384646		0.046123
0.706061		0.384646		0.047243
0.708485		0.384646		0.048385
0.710909		0.384646		0.049551
0.713333		0.384646		0.050742
0.715758		0.384646		0.051956
0.718182		0.384646		0.053196
0.720606		0.384646		0.054461
0.723030		0.384646		0.055752
0.725455		0.384646		0.057070
0.727879		0.384646		0.058414
0.730303		0.384646		0.059785
0.732727		0.384646		0.061184
0.735152		0.384646		0.062611
0.737576		0.384646		0.064067
0.740000		0.384646		0.065551
0.742424		0.384646		0.067066
0.744848		0.384646		0.068611
0.747273		0.384646		0.070186
0.749697		0.384646		0.071793
0.752121		0.384646		0.073431
0.754545		0.384646		0.075102
0.756970		0.384646		0.076805
0.759394		0.384646		0.078542
0.761818		0.384646		0.080313
0.764242		0.384646		0.082118
0.766667		0.384646		0.083958
0.769091		0.384646		0.085835
0.771515		0.384646		0.087747
0.773939		0.384646		0.089696
0.776364		0.384646		0.091683
0.778788		0.384646		0.093708
0.781212		0.384646		0.095772
0.783636		0.384646		0.097875
0.786061		0.384646		0.100018
0.788485		0.384646		0.102202
0.790909		0.384646		0.104427
0.793333		0.384646		0.106694
0.795758		0.384646		0.109004
0.798182		0.384646		0.111358
0.800606		0.384646		0.113755
0.803030		0.384646		0.116198
0.805455		0.384646		0.118686
0.807879		0.384646		0.121220
0.810303		0.384646		0.123801
0.812727		0.384646		0.126430
0.815152		0.384646		0.129108
0.817576		0.384646		0.131834
0.820000		0.384646		0.134611
0.580000		0.412121		0.011914
0.582424		0.412121		0.012270
0.584848		0.412121		0.012634
0.587273		0.412121		0.013008
0.589697		0.412121		0.013391
0.592121		0.412121		0.013783
0.594545		0.412121		0.014186
0.596970		0.412121		0.014598
0.599394		0.412121		0.015020
0.601818		0.412121		0.015452
0.604242		0.412121		0.015895
0.606667		0.412121		0.016348
0.609091		0.412121		0.016812
0.611515		0.412121		0.017288
0.613939		0.412121		0.017774
0.616364		0.412121		0.018273
0.618788		0.412121		0.018783
0.621212		0.412121		0.019305
0.623636		0.412121		0.019839
0.626061		0.412121		0.020386
0.628485		0.412121		0.020945
0.630909		0.412121		0.021518
0.633333		0.412121		0.022103
0.635758		0.412121		0.022702
0.638182		0.412121		0.023315
0.640606		0.412121		0.023942
0.643030		0.412121		0.024583
0.645455		0.412121		0.025239
0.647879		0.412121		0.025909
0.650303		0.412121		0.026594
0.652727		0.412121		0.027295
0.655152		0.412121		0.028012
0.657576		0.412121		0.028744
0.660000		0.412121		0.029492
0.662424		0.412121		0.030258
0.664848		0.412121		0.031039
0.667273		0.412121		0.031839
0.669697		0.412121		0.032655
0.672121		0.412121		0.033490
0.674545		0.412121		0.034342
0.676970		0.412121		0.035213
0.679394		0.412121		0.036103
0.681818		0.412121		0.037012
0.684242		0.412121		0.037940
0.686667		0.412121		0.038889
0.689091		0.412121		0.039857
0.691515		0.412121		0.040846
0.693939		0.412121		0.041856
0.696364		0.412121		0.042887
0.698788		0.412121		0.043941
0.701212		0.412121		0.045016
