100
100
T [fm^-1]		muB [fm^-1]		betapi_dfce [fm^-4]
0.611515		0.247273		0.043748
0.613939		0.247273		0.044810
0.616364		0.247273		0.045896
0.618788		0.247273		0.047007
0.621212		0.247273		0.048142
0.623636		0.247273		0.049304
0.626061		0.247273		0.050492
0.628485		0.247273		0.051706
0.630909		0.247273		0.052948
0.633333		0.247273		0.054219
0.635758		0.247273		0.055518
0.638182		0.247273		0.056846
0.640606		0.247273		0.058204
0.643030		0.247273		0.059593
0.645455		0.247273		0.061013
0.647879		0.247273		0.062465
0.650303		0.247273		0.063950
0.652727		0.247273		0.065468
0.655152		0.247273		0.067020
0.657576		0.247273		0.068607
0.660000		0.247273		0.070229
0.662424		0.247273		0.071888
0.664848		0.247273		0.073583
0.667273		0.247273		0.075317
0.669697		0.247273		0.077089
0.672121		0.247273		0.078901
0.674545		0.247273		0.080753
0.676970		0.247273		0.082646
0.679394		0.247273		0.084582
0.681818		0.247273		0.086560
0.684242		0.247273		0.088582
0.686667		0.247273		0.090649
0.689091		0.247273		0.092761
0.691515		0.247273		0.094921
0.693939		0.247273		0.097128
0.696364		0.247273		0.099383
0.698788		0.247273		0.101689
0.701212		0.247273		0.104045
0.703636		0.247273		0.106452
0.706061		0.247273		0.108913
0.708485		0.247273		0.111427
0.710909		0.247273		0.113997
0.713333		0.247273		0.116622
0.715758		0.247273		0.119305
0.718182		0.247273		0.122047
0.720606		0.247273		0.124848
0.723030		0.247273		0.127710
0.725455		0.247273		0.130634
0.727879		0.247273		0.133622
0.730303		0.247273		0.136674
0.732727		0.247273		0.139792
0.735152		0.247273		0.142978
0.737576		0.247273		0.146232
0.740000		0.247273		0.149556
0.742424		0.247273		0.152952
0.744848		0.247273		0.156420
0.747273		0.247273		0.159963
0.749697		0.247273		0.163581
0.752121		0.247273		0.167277
0.754545		0.247273		0.171052
0.756970		0.247273		0.174907
0.759394		0.247273		0.178844
0.761818		0.247273		0.182865
0.764242		0.247273		0.186970
0.766667		0.247273		0.191163
0.769091		0.247273		0.195444
0.771515		0.247273		0.199815
0.773939		0.247273		0.204278
0.776364		0.247273		0.208835
0.778788		0.247273		0.213488
0.781212		0.247273		0.218238
0.783636		0.247273		0.223087
0.786061		0.247273		0.228037
0.788485		0.247273		0.233090
0.790909		0.247273		0.238248
0.793333		0.247273		0.243513
0.795758		0.247273		0.248887
0.798182		0.247273		0.254372
0.800606		0.247273		0.259971
0.803030		0.247273		0.265684
0.805455		0.247273		0.271515
0.807879		0.247273		0.277465
0.810303		0.247273		0.283537
0.812727		0.247273		0.289733
0.815152		0.247273		0.296055
0.817576		0.247273		0.302506
0.820000		0.247273		0.309087
0.580000		0.274747		0.031939
0.582424		0.274747		0.032732
0.584848		0.274747		0.033543
0.587273		0.274747		0.034372
0.589697		0.274747		0.035221
0.592121		0.274747		0.036088
0.594545		0.274747		0.036976
0.596970		0.274747		0.037884
0.599394		0.274747		0.038813
0.601818		0.274747		0.039763
0.604242		0.274747		0.040734
0.606667		0.274747		0.041728
0.609091		0.274747		0.042745
0.611515		0.274747		0.043784
0.613939		0.274747		0.044848
0.616364		0.274747		0.045935
0.618788		0.274747		0.047047
0.621212		0.274747		0.048185
0.623636		0.274747		0.049348
0.626061		0.274747		0.050537
0.628485		0.274747		0.051754
0.630909		0.274747		0.052998
0.633333		0.274747		0.054270
0.635758		0.274747		0.055571
0.638182		0.274747		0.056902
0.640606		0.274747		0.058262
0.643030		0.274747		0.059653
0.645455		0.274747		0.061075
0.647879		0.274747		0.062530
0.650303		0.274747		0.064017
0.652727		0.274747		0.065537
0.655152		0.274747		0.067092
0.657576		0.274747		0.068681
0.660000		0.274747		0.070306
0.662424		0.274747		0.071968
0.664848		0.274747		0.073667
0.667273		0.274747		0.075403
0.669697		0.274747		0.077179
0.672121		0.274747		0.078994
0.674545		0.274747		0.080849
0.676970		0.274747		0.082746
0.679394		0.274747		0.084684
0.681818		0.274747		0.086666
0.684242		0.274747		0.088692
0.686667		0.274747		0.090763
0.689091		0.274747		0.092879
0.691515		0.274747		0.095043
0.693939		0.274747		0.097254
0.696364		0.274747		0.099514
0.698788		0.274747		0.101823
0.701212		0.274747		0.104184
0.703636		0.274747		0.106596
0.706061		0.274747		0.109062
0.708485		0.274747		0.111581
0.710909		0.274747		0.114156
0.713333		0.274747		0.116786
0.715758		0.274747		0.119475
0.718182		0.274747		0.122222
0.720606		0.274747		0.125028
0.723030		0.274747		0.127896
0.725455		0.274747		0.130826
0.727879		0.274747		0.133820
0.730303		0.274747		0.136878
0.732727		0.274747		0.140003
0.735152		0.274747		0.143195
0.737576		0.274747		0.146456
0.740000		0.274747		0.149787
0.742424		0.274747		0.153190
0.744848		0.274747		0.156666
0.747273		0.274747		0.160216
0.749697		0.274747		0.163842
0.752121		0.274747		0.167546
0.754545		0.274747		0.171329
0.756970		0.274747		0.175192
0.759394		0.274747		0.179137
0.761818		0.274747		0.183167
0.764242		0.274747		0.187281
0.766667		0.274747		0.191483
0.769091		0.274747		0.195773
0.771515		0.274747		0.200154
0.773939		0.274747		0.204627
0.776364		0.274747		0.209194
0.778788		0.274747		0.213857
0.781212		0.274747		0.218617
0.783636		0.274747		0.223477
0.786061		0.274747		0.228438
0.788485		0.274747		0.233502
0.790909		0.274747		0.238672
0.793333		0.274747		0.243949
0.795758		0.274747		0.249335
0.798182		0.274747		0.254832
0.800606		0.274747		0.260443
0.803030		0.274747		0.266169
0.805455		0.274747		0.272013
0.807879		0.274747		0.277977
0.810303		0.274747		0.284062
0.812727		0.274747		0.290272
0.815152		0.274747		0.296609
0.817576		0.274747		0.303074
0.820000		0.274747		0.309670
0.580000		0.302222		0.031963
0.582424		0.302222		0.032756
0.584848		0.302222		0.033568
0.587273		0.302222		0.034399
0.589697		0.302222		0.035248
0.592121		0.302222		0.036117
0.594545		0.302222		0.037006
0.596970		0.302222		0.037915
0.599394		0.302222		0.038845
0.601818		0.302222		0.039797
0.604242		0.302222		0.040770
0.606667		0.302222		0.041765
0.609091		0.302222		0.042783
0.611515		0.302222		0.043824
0.613939		0.302222		0.044889
0.616364		0.302222		0.045978
0.618788		0.302222		0.047092
0.621212		0.302222		0.048232
0.623636		0.302222		0.049397
0.626061		0.302222		0.050588
0.628485		0.302222		0.051807
0.630909		0.302222		0.053053
0.633333		0.302222		0.054327
0.635758		0.302222		0.055631
0.638182		0.302222		0.056963
0.640606		0.302222		0.058326
0.643030		0.302222		0.059720
0.645455		0.302222		0.061144
0.647879		0.302222		0.062601
0.650303		0.302222		0.064091
0.652727		0.302222		0.065615
0.655152		0.302222		0.067172
0.657576		0.302222		0.068764
0.660000		0.302222		0.070393
0.662424		0.302222		0.072057
0.664848		0.302222		0.073759
0.667273		0.302222		0.075499
0.669697		0.302222		0.077278
0.672121		0.302222		0.079097
0.674545		0.302222		0.080956
0.676970		0.302222		0.082856
0.679394		0.302222		0.084799
0.681818		0.302222		0.086785
0.684242		0.302222		0.088815
0.686667		0.302222		0.090890
0.689091		0.302222		0.093011
0.691515		0.302222		0.095178
0.693939		0.302222		0.097394
0.696364		0.302222		0.099659
0.698788		0.302222		0.101973
0.701212		0.302222		0.104339
0.703636		0.302222		0.106756
0.706061		0.302222		0.109227
0.708485		0.302222		0.111752
0.710909		0.302222		0.114332
0.713333		0.302222		0.116969
0.715758		0.302222		0.119663
0.718182		0.302222		0.122416
0.720606		0.302222		0.125229
0.723030		0.302222		0.128103
0.725455		0.302222		0.131040
0.727879		0.302222		0.134040
0.730303		0.302222		0.137106
0.732727		0.302222		0.140237
0.735152		0.302222		0.143437
0.737576		0.302222		0.146705
0.740000		0.302222		0.150044
0.742424		0.302222		0.153455
0.744848		0.302222		0.156938
0.747273		0.302222		0.160497
0.749697		0.302222		0.164132
0.752121		0.302222		0.167844
0.754545		0.302222		0.171636
0.756970		0.302222		0.175508
0.759394		0.302222		0.179463
0.761818		0.302222		0.183502
0.764242		0.302222		0.187626
0.766667		0.302222		0.191838
0.769091		0.302222		0.196139
0.771515		0.302222		0.200530
0.773939		0.302222		0.205014
0.776364		0.302222		0.209592
0.778788		0.302222		0.214266
0.781212		0.302222		0.219038
0.783636		0.302222		0.223909
0.786061		0.302222		0.228883
0.788485		0.302222		0.233960
0.790909		0.302222		0.239142
0.793333		0.302222		0.244432
0.795758		0.302222		0.249831
0.798182		0.302222		0.255342
0.800606		0.302222		0.260967
0.803030		0.302222		0.266707
0.805455		0.302222		0.272566
0.807879		0.302222		0.278544
0.810303		0.302222		0.284645
0.812727		0.302222		0.290871
0.815152		0.302222		0.297223
0.817576		0.302222		0.303704
0.820000		0.302222		0.310318
0.580000		0.329697		0.031988
0.582424		0.329697		0.032783
0.584848		0.329697		0.033596
0.587273		0.329697		0.034428
0.589697		0.329697		0.035278
0.592121		0.329697		0.036149
0.594545		0.329697		0.037039
0.596970		0.329697		0.037950
0.599394		0.329697		0.038881
0.601818		0.329697		0.039834
0.604242		0.329697		0.040809
0.606667		0.329697		0.041806
0.609091		0.329697		0.042826
0.611515		0.329697		0.043869
0.613939		0.329697		0.044935
0.616364		0.329697		0.046026
0.618788		0.329697		0.047142
0.621212		0.329697		0.048284
0.623636		0.329697		0.049451
0.626061		0.329697		0.050644
0.628485		0.329697		0.051865
0.630909		0.329697		0.053114
0.633333		0.329697		0.054390
0.635758		0.329697		0.055696
0.638182		0.329697		0.057031
0.640606		0.329697		0.058397
0.643030		0.329697		0.059793
0.645455		0.329697		0.061221
0.647879		0.329697		0.062681
0.650303		0.329697		0.064173
0.652727		0.329697		0.065700
0.655152		0.329697		0.067260
0.657576		0.329697		0.068856
0.660000		0.329697		0.070488
0.662424		0.329697		0.072156
0.664848		0.329697		0.073861
0.667273		0.329697		0.075605
0.669697		0.329697		0.077388
0.672121		0.329697		0.079210
0.674545		0.329697		0.081073
0.676970		0.329697		0.082978
0.679394		0.329697		0.084925
0.681818		0.329697		0.086915
0.684242		0.329697		0.088950
0.686667		0.329697		0.091029
0.689091		0.329697		0.093155
0.691515		0.329697		0.095328
0.693939		0.329697		0.097549
0.696364		0.329697		0.099818
0.698788		0.329697		0.102138
0.701212		0.329697		0.104509
0.703636		0.329697		0.106933
0.706061		0.329697		0.109409
0.708485		0.329697		0.111940
0.710909		0.329697		0.114526
0.713333		0.329697		0.117169
0.715758		0.329697		0.119870
0.718182		0.329697		0.122630
0.720606		0.329697		0.125450
0.723030		0.329697		0.128331
0.725455		0.329697		0.131275
0.727879		0.329697		0.134283
0.730303		0.329697		0.137356
0.732727		0.329697		0.140495
0.735152		0.329697		0.143703
0.737576		0.329697		0.146979
0.740000		0.329697		0.150327
0.742424		0.329697		0.153746
0.744848		0.329697		0.157239
0.747273		0.329697		0.160806
0.749697		0.329697		0.164450
0.752121		0.329697		0.168172
0.754545		0.329697		0.171974
0.756970		0.329697		0.175856
0.759394		0.329697		0.179822
0.761818		0.329697		0.183871
0.764242		0.329697		0.188006
0.766667		0.329697		0.192229
0.769091		0.329697		0.196541
0.771515		0.329697		0.200944
0.773939		0.329697		0.205440
0.776364		0.329697		0.210030
0.778788		0.329697		0.214716
0.781212		0.329697		0.219501
0.783636		0.329697		0.224386
0.786061		0.329697		0.229372
0.788485		0.329697		0.234463
0.790909		0.329697		0.239659
0.793333		0.329697		0.244963
0.795758		0.329697		0.250377
0.798182		0.329697		0.255903
0.800606		0.329697		0.261543
0.803030		0.329697		0.267299
0.805455		0.329697		0.273174
0.807879		0.329697		0.279169
0.810303		0.329697		0.285286
0.812727		0.329697		0.291529
0.815152		0.329697		0.297898
0.817576		0.329697		0.304398
0.820000		0.329697		0.311029
0.580000		0.357172		0.032016
0.582424		0.357172		0.032812
0.584848		0.357172		0.033626
0.587273		0.357172		0.034460
0.589697		0.357172		0.035312
0.592121		0.357172		0.036184
0.594545		0.357172		0.037075
0.596970		0.357172		0.037988
0.599394		0.357172		0.038921
0.601818		0.357172		0.039875
0.604242		0.357172		0.040852
0.606667		0.357172		0.041851
0.609091		0.357172		0.042872
0.611515		0.357172		0.043917
0.613939		0.357172		0.044986
0.616364		0.357172		0.046079
0.618788		0.357172		0.047197
0.621212		0.357172		0.048340
0.623636		0.357172		0.049510
0.626061		0.357172		0.050706
0.628485		0.357172		0.051929
0.630909		0.357172		0.053180
0.633333		0.357172		0.054460
0.635758		0.357172		0.055768
0.638182		0.357172		0.057106
0.640606		0.357172		0.058474
0.643030		0.357172		0.059873
0.645455		0.357172		0.061304
0.647879		0.357172		0.062767
0.650303		0.357172		0.064263
0.652727		0.357172		0.065793
0.655152		0.357172		0.067357
0.657576		0.357172		0.068956
0.660000		0.357172		0.070592
0.662424		0.357172		0.072264
0.664848		0.357172		0.073973
0.667273		0.357172		0.075721
0.669697		0.357172		0.077507
0.672121		0.357172		0.079334
0.674545		0.357172		0.081202
0.676970		0.357172		0.083111
0.679394		0.357172		0.085063
0.681818		0.357172		0.087058
0.684242		0.357172		0.089097
0.686667		0.357172		0.091182
0.689091		0.357172		0.093313
0.691515		0.357172		0.095491
0.693939		0.357172		0.097717
0.696364		0.357172		0.099993
0.698788		0.357172		0.102319
0.701212		0.357172		0.104696
0.703636		0.357172		0.107125
0.706061		0.357172		0.109608
0.708485		0.357172		0.112146
0.710909		0.357172		0.114739
0.713333		0.357172		0.117389
0.715758		0.357172		0.120097
0.718182		0.357172		0.122864
0.720606		0.357172		0.125691
0.723030		0.357172		0.128580
0.725455		0.357172		0.131532
0.727879		0.357172		0.134548
0.730303		0.357172		0.137629
0.732727		0.357172		0.140777
0.735152		0.357172		0.143993
0.737576		0.357172		0.147279
0.740000		0.357172		0.150635
0.742424		0.357172		0.154064
0.744848		0.357172		0.157567
0.747273		0.357172		0.161144
0.749697		0.357172		0.164799
0.752121		0.357172		0.168531
0.754545		0.357172		0.172343
0.756970		0.357172		0.176237
0.759394		0.357172		0.180213
0.761818		0.357172		0.184274
0.764242		0.357172		0.188421
0.766667		0.357172		0.192656
0.769091		0.357172		0.196980
0.771515		0.357172		0.201396
0.773939		0.357172		0.205905
0.776364		0.357172		0.210508
0.778788		0.357172		0.215208
0.781212		0.357172		0.220007
0.783636		0.357172		0.224906
0.786061		0.357172		0.229907
0.788485		0.357172		0.235012
0.790909		0.357172		0.240224
0.793333		0.357172		0.245544
0.795758		0.357172		0.250974
0.798182		0.357172		0.256516
0.800606		0.357172		0.262173
0.803030		0.357172		0.267946
0.805455		0.357172		0.273838
0.807879		0.357172		0.279850
0.810303		0.357172		0.285986
0.812727		0.357172		0.292247
0.815152		0.357172		0.298636
0.817576		0.357172		0.305155
0.820000		0.357172		0.311806
0.580000		0.384646		0.032047
0.582424		0.384646		0.032844
0.584848		0.384646		0.033660
0.587273		0.384646		0.034494
0.589697		0.384646		0.035348
0.592121		0.384646		0.036221
0.594545		0.384646		0.037115
0.596970		0.384646		0.038029
0.599394		0.384646		0.038964
0.601818		0.384646		0.039920
0.604242		0.384646		0.040899
0.606667		0.384646		0.041899
0.609091		0.384646		0.042923
0.611515		0.384646		0.043970
0.613939		0.384646		0.045041
0.616364		0.384646		0.046136
0.618788		0.384646		0.047256
0.621212		0.384646		0.048402
0.623636		0.384646		0.049574
0.626061		0.384646		0.050773
0.628485		0.384646		0.051999
0.630909		0.384646		0.053253
0.633333		0.384646		0.054535
0.635758		0.384646		0.055846
0.638182		0.384646		0.057187
0.640606		0.384646		0.058558
0.643030		0.384646		0.059961
0.645455		0.384646		0.061395
0.647879		0.384646		0.062861
0.650303		0.384646		0.064361
0.652727		0.384646		0.065894
0.655152		0.384646		0.067462
0.657576		0.384646		0.069065
0.660000		0.384646		0.070705
0.662424		0.384646		0.072381
0.664848		0.384646		0.074094
0.667273		0.384646		0.075847
0.669697		0.384646		0.077638
0.672121		0.384646		0.079469
0.674545		0.384646		0.081342
0.676970		0.384646		0.083256
0.679394		0.384646		0.085212
0.681818		0.384646		0.087213
0.684242		0.384646		0.089258
0.686667		0.384646		0.091348
0.689091		0.384646		0.093485
0.691515		0.384646		0.095669
0.693939		0.384646		0.097901
0.696364		0.384646		0.100183
0.698788		0.384646		0.102515
0.701212		0.384646		0.104899
0.703636		0.384646		0.107335
0.706061		0.384646		0.109825
0.708485		0.384646		0.112369
0.710909		0.384646		0.114970
0.713333		0.384646		0.117627
0.715758		0.384646		0.120343
0.718182		0.384646		0.123118
0.720606		0.384646		0.125953
0.723030		0.384646		0.128850
0.725455		0.384646		0.131811
0.727879		0.384646		0.134836
0.730303		0.384646		0.137926
0.732727		0.384646		0.141083
0.735152		0.384646		0.144309
0.737576		0.384646		0.147604
0.740000		0.384646		0.150971
0.742424		0.384646		0.154410
0.744848		0.384646		0.157923
0.747273		0.384646		0.161511
0.749697		0.384646		0.165177
0.752121		0.384646		0.168921
0.754545		0.384646		0.172744
0.756970		0.384646		0.176650
0.759394		0.384646		0.180638
0.761818		0.384646		0.184712
0.764242		0.384646		0.188872
0.766667		0.384646		0.193120
0.769091		0.384646		0.197457
0.771515		0.384646		0.201887
0.773939		0.384646		0.206410
0.776364		0.384646		0.211027
0.778788		0.384646		0.215742
0.781212		0.384646		0.220556
0.783636		0.384646		0.225470
0.786061		0.384646		0.230487
0.788485		0.384646		0.235609
0.790909		0.384646		0.240837
0.793333		0.384646		0.246174
0.795758		0.384646		0.251621
0.798182		0.384646		0.257181
0.800606		0.384646		0.262856
0.803030		0.384646		0.268648
0.805455		0.384646		0.274558
0.807879		0.384646		0.280590
0.810303		0.384646		0.286746
0.812727		0.384646		0.293027
0.815152		0.384646		0.299437
0.817576		0.384646		0.305976
0.820000		0.384646		0.312649
0.580000		0.412121		0.032080
0.582424		0.412121		0.032879
0.584848		0.412121		0.033696
0.587273		0.412121		0.034532
0.589697		0.412121		0.035387
0.592121		0.412121		0.036263
0.594545		0.412121		0.037158
0.596970		0.412121		0.038074
0.599394		0.412121		0.039010
0.601818		0.412121		0.039969
0.604242		0.412121		0.040949
0.606667		0.412121		0.041952
0.609091		0.412121		0.042978
0.611515		0.412121		0.044027
0.613939		0.412121		0.045100
0.616364		0.412121		0.046198
0.618788		0.412121		0.047321
0.621212		0.412121		0.048469
0.623636		0.412121		0.049644
0.626061		0.412121		0.050845
0.628485		0.412121		0.052074
0.630909		0.412121		0.053331
0.633333		0.412121		0.054616
0.635758		0.412121		0.055931
0.638182		0.412121		0.057275
0.640606		0.412121		0.058650
0.643030		0.412121		0.060056
0.645455		0.412121		0.061493
0.647879		0.412121		0.062963
0.650303		0.412121		0.064467
0.652727		0.412121		0.066004
0.655152		0.412121		0.067576
0.657576		0.412121		0.069184
0.660000		0.412121		0.070827
0.662424		0.412121		0.072508
0.664848		0.412121		0.074226
0.667273		0.412121		0.075983
0.669697		0.412121		0.077779
0.672121		0.412121		0.079615
0.674545		0.412121		0.081493
0.676970		0.412121		0.083412
0.679394		0.412121		0.085375
0.681818		0.412121		0.087381
0.684242		0.412121		0.089431
0.686667		0.412121		0.091528
0.689091		0.412121		0.093670
0.691515		0.412121		0.095861
0.693939		0.412121		0.098100
0.696364		0.412121		0.100388
0.698788		0.412121		0.102727
0.701212		0.412121		0.105118
