100
100
T [fm^-1]		muB [fm^-1]		F_dfce [fm^-1]
0.737576		0.219798		-0.116033
0.740000		0.219798		-0.116189
0.742424		0.219798		-0.116347
0.744848		0.219798		-0.116507
0.747273		0.219798		-0.116670
0.749697		0.219798		-0.116835
0.752121		0.219798		-0.117002
0.754545		0.219798		-0.117171
0.756970		0.219798		-0.117343
0.759394		0.219798		-0.117517
0.761818		0.219798		-0.117693
0.764242		0.219798		-0.117872
0.766667		0.219798		-0.118053
0.769091		0.219798		-0.118236
0.771515		0.219798		-0.118421
0.773939		0.219798		-0.118609
0.776364		0.219798		-0.118799
0.778788		0.219798		-0.118991
0.781212		0.219798		-0.119186
0.783636		0.219798		-0.119383
0.786061		0.219798		-0.119582
0.788485		0.219798		-0.119783
0.790909		0.219798		-0.119987
0.793333		0.219798		-0.120193
0.795758		0.219798		-0.120402
0.798182		0.219798		-0.120612
0.800606		0.219798		-0.120825
0.803030		0.219798		-0.121041
0.805455		0.219798		-0.121258
0.807879		0.219798		-0.121478
0.810303		0.219798		-0.121700
0.812727		0.219798		-0.121925
0.815152		0.219798		-0.122151
0.817576		0.219798		-0.122380
0.820000		0.219798		-0.122611
0.580000		0.247273		-0.109410
0.582424		0.247273		-0.109497
0.584848		0.247273		-0.109584
0.587273		0.247273		-0.109670
0.589697		0.247273		-0.109754
0.592121		0.247273		-0.109839
0.594545		0.247273		-0.109922
0.596970		0.247273		-0.110005
0.599394		0.247273		-0.110088
0.601818		0.247273		-0.110170
0.604242		0.247273		-0.110252
0.606667		0.247273		-0.110334
0.609091		0.247273		-0.110416
0.611515		0.247273		-0.110497
0.613939		0.247273		-0.110579
0.616364		0.247273		-0.110661
0.618788		0.247273		-0.110743
0.621212		0.247273		-0.110826
0.623636		0.247273		-0.110908
0.626061		0.247273		-0.110991
0.628485		0.247273		-0.111075
0.630909		0.247273		-0.111159
0.633333		0.247273		-0.111244
0.635758		0.247273		-0.111329
0.638182		0.247273		-0.111415
0.640606		0.247273		-0.111502
0.643030		0.247273		-0.111590
0.645455		0.247273		-0.111679
0.647879		0.247273		-0.111769
0.650303		0.247273		-0.111859
0.652727		0.247273		-0.111951
0.655152		0.247273		-0.112044
0.657576		0.247273		-0.112138
0.660000		0.247273		-0.112234
0.662424		0.247273		-0.112330
0.664848		0.247273		-0.112428
0.667273		0.247273		-0.112528
0.669697		0.247273		-0.112628
0.672121		0.247273		-0.112731
0.674545		0.247273		-0.112834
0.676970		0.247273		-0.112940
0.679394		0.247273		-0.113047
0.681818		0.247273		-0.113155
0.684242		0.247273		-0.113265
0.686667		0.247273		-0.113377
0.689091		0.247273		-0.113491
0.691515		0.247273		-0.113606
0.693939		0.247273		-0.113723
0.696364		0.247273		-0.113842
0.698788		0.247273		-0.113963
0.701212		0.247273		-0.114086
0.703636		0.247273		-0.114210
0.706061		0.247273		-0.114337
0.708485		0.247273		-0.114465
0.710909		0.247273		-0.114596
0.713333		0.247273		-0.114728
0.715758		0.247273		-0.114863
0.718182		0.247273		-0.114999
0.720606		0.247273		-0.115138
0.723030		0.247273		-0.115279
0.725455		0.247273		-0.115422
0.727879		0.247273		-0.115567
0.730303		0.247273		-0.115714
0.732727		0.247273		-0.115863
0.735152		0.247273		-0.116014
0.737576		0.247273		-0.116168
0.740000		0.247273		-0.116324
0.742424		0.247273		-0.116482
0.744848		0.247273		-0.116642
0.747273		0.247273		-0.116804
0.749697		0.247273		-0.116969
0.752121		0.247273		-0.117136
0.754545		0.247273		-0.117305
0.756970		0.247273		-0.117477
0.759394		0.247273		-0.117650
0.761818		0.247273		-0.117826
0.764242		0.247273		-0.118005
0.766667		0.247273		-0.118185
0.769091		0.247273		-0.118368
0.771515		0.247273		-0.118553
0.773939		0.247273		-0.118740
0.776364		0.247273		-0.118930
0.778788		0.247273		-0.119122
0.781212		0.247273		-0.119316
0.783636		0.247273		-0.119513
0.786061		0.247273		-0.119712
0.788485		0.247273		-0.119913
0.790909		0.247273		-0.120116
0.793333		0.247273		-0.120322
0.795758		0.247273		-0.120530
0.798182		0.247273		-0.120741
0.800606		0.247273		-0.120953
0.803030		0.247273		-0.121168
0.805455		0.247273		-0.121385
0.807879		0.247273		-0.121605
0.810303		0.247273		-0.121827
0.812727		0.247273		-0.122051
0.815152		0.247273		-0.122277
0.817576		0.247273		-0.122506
0.820000		0.247273		-0.122737
0.580000		0.274747		-0.109539
0.582424		0.274747		-0.109627
0.584848		0.274747		-0.109715
0.587273		0.274747		-0.109801
0.589697		0.274747		-0.109887
0.592121		0.274747		-0.109972
0.594545		0.274747		-0.110057
0.596970		0.274747		-0.110141
0.599394		0.274747		-0.110224
0.601818		0.274747		-0.110307
0.604242		0.274747		-0.110390
0.606667		0.274747		-0.110473
0.609091		0.274747		-0.110555
0.611515		0.274747		-0.110638
0.613939		0.274747		-0.110720
0.616364		0.274747		-0.110803
0.618788		0.274747		-0.110886
0.621212		0.274747		-0.110969
0.623636		0.274747		-0.111052
0.626061		0.274747		-0.111136
0.628485		0.274747		-0.111220
0.630909		0.274747		-0.111304
0.633333		0.274747		-0.111390
0.635758		0.274747		-0.111475
0.638182		0.274747		-0.111562
0.640606		0.274747		-0.111649
0.643030		0.274747		-0.111738
0.645455		0.274747		-0.111827
0.647879		0.274747		-0.111917
0.650303		0.274747		-0.112008
0.652727		0.274747		-0.112100
0.655152		0.274747		-0.112193
0.657576		0.274747		-0.112288
0.660000		0.274747		-0.112383
0.662424		0.274747		-0.112480
0.664848		0.274747		-0.112578
0.667273		0.274747		-0.112678
0.669697		0.274747		-0.112779
0.672121		0.274747		-0.112881
0.674545		0.274747		-0.112985
0.676970		0.274747		-0.113091
0.679394		0.274747		-0.113198
0.681818		0.274747		-0.113306
0.684242		0.274747		-0.113417
0.686667		0.274747		-0.113528
0.689091		0.274747		-0.113642
0.691515		0.274747		-0.113757
0.693939		0.274747		-0.113875
0.696364		0.274747		-0.113994
0.698788		0.274747		-0.114114
0.701212		0.274747		-0.114237
0.703636		0.274747		-0.114362
0.706061		0.274747		-0.114488
0.708485		0.274747		-0.114617
0.710909		0.274747		-0.114747
0.713333		0.274747		-0.114879
0.715758		0.274747		-0.115014
0.718182		0.274747		-0.115150
0.720606		0.274747		-0.115289
0.723030		0.274747		-0.115429
0.725455		0.274747		-0.115572
0.727879		0.274747		-0.115717
0.730303		0.274747		-0.115864
0.732727		0.274747		-0.116013
0.735152		0.274747		-0.116164
0.737576		0.274747		-0.116317
0.740000		0.274747		-0.116473
0.742424		0.274747		-0.116631
0.744848		0.274747		-0.116791
0.747273		0.274747		-0.116953
0.749697		0.274747		-0.117117
0.752121		0.274747		-0.117284
0.754545		0.274747		-0.117453
0.756970		0.274747		-0.117624
0.759394		0.274747		-0.117797
0.761818		0.274747		-0.117973
0.764242		0.274747		-0.118151
0.766667		0.274747		-0.118331
0.769091		0.274747		-0.118514
0.771515		0.274747		-0.118699
0.773939		0.274747		-0.118886
0.776364		0.274747		-0.119075
0.778788		0.274747		-0.119267
0.781212		0.274747		-0.119461
0.783636		0.274747		-0.119657
0.786061		0.274747		-0.119855
0.788485		0.274747		-0.120056
0.790909		0.274747		-0.120259
0.793333		0.274747		-0.120465
0.795758		0.274747		-0.120673
0.798182		0.274747		-0.120883
0.800606		0.274747		-0.121095
0.803030		0.274747		-0.121310
0.805455		0.274747		-0.121526
0.807879		0.274747		-0.121746
0.810303		0.274747		-0.121967
0.812727		0.274747		-0.122191
0.815152		0.274747		-0.122417
0.817576		0.274747		-0.122645
0.820000		0.274747		-0.122876
0.580000		0.302222		-0.109677
0.582424		0.302222		-0.109766
0.584848		0.302222		-0.109855
0.587273		0.302222		-0.109943
0.589697		0.302222		-0.110030
0.592121		0.302222		-0.110116
0.594545		0.302222		-0.110201
0.596970		0.302222		-0.110286
0.599394		0.302222		-0.110371
0.601818		0.302222		-0.110455
0.604242		0.302222		-0.110539
0.606667		0.302222		-0.110622
0.609091		0.302222		-0.110705
0.611515		0.302222		-0.110789
0.613939		0.302222		-0.110872
0.616364		0.302222		-0.110955
0.618788		0.302222		-0.111039
0.621212		0.302222		-0.111123
0.623636		0.302222		-0.111207
0.626061		0.302222		-0.111291
0.628485		0.302222		-0.111376
0.630909		0.302222		-0.111461
0.633333		0.302222		-0.111547
0.635758		0.302222		-0.111633
0.638182		0.302222		-0.111720
0.640606		0.302222		-0.111808
0.643030		0.302222		-0.111897
0.645455		0.302222		-0.111987
0.647879		0.302222		-0.112077
0.650303		0.302222		-0.112169
0.652727		0.302222		-0.112261
0.655152		0.302222		-0.112355
0.657576		0.302222		-0.112450
0.660000		0.302222		-0.112545
0.662424		0.302222		-0.112643
0.664848		0.302222		-0.112741
0.667273		0.302222		-0.112841
0.669697		0.302222		-0.112942
0.672121		0.302222		-0.113045
0.674545		0.302222		-0.113149
0.676970		0.302222		-0.113254
0.679394		0.302222		-0.113362
0.681818		0.302222		-0.113470
0.684242		0.302222		-0.113581
0.686667		0.302222		-0.113693
0.689091		0.302222		-0.113806
0.691515		0.302222		-0.113922
0.693939		0.302222		-0.114039
0.696364		0.302222		-0.114158
0.698788		0.302222		-0.114279
0.701212		0.302222		-0.114401
0.703636		0.302222		-0.114526
0.706061		0.302222		-0.114652
0.708485		0.302222		-0.114781
0.710909		0.302222		-0.114911
0.713333		0.302222		-0.115043
0.715758		0.302222		-0.115178
0.718182		0.302222		-0.115314
0.720606		0.302222		-0.115452
0.723030		0.302222		-0.115593
0.725455		0.302222		-0.115735
0.727879		0.302222		-0.115880
0.730303		0.302222		-0.116027
0.732727		0.302222		-0.116176
0.735152		0.302222		-0.116327
0.737576		0.302222		-0.116480
0.740000		0.302222		-0.116635
0.742424		0.302222		-0.116793
0.744848		0.302222		-0.116953
0.747273		0.302222		-0.117115
0.749697		0.302222		-0.117279
0.752121		0.302222		-0.117445
0.754545		0.302222		-0.117614
0.756970		0.302222		-0.117785
0.759394		0.302222		-0.117958
0.761818		0.302222		-0.118133
0.764242		0.302222		-0.118311
0.766667		0.302222		-0.118491
0.769091		0.302222		-0.118673
0.771515		0.302222		-0.118857
0.773939		0.302222		-0.119044
0.776364		0.302222		-0.119233
0.778788		0.302222		-0.119425
0.781212		0.302222		-0.119618
0.783636		0.302222		-0.119814
0.786061		0.302222		-0.120012
0.788485		0.302222		-0.120213
0.790909		0.302222		-0.120416
0.793333		0.302222		-0.120621
0.795758		0.302222		-0.120828
0.798182		0.302222		-0.121038
0.800606		0.302222		-0.121250
0.803030		0.302222		-0.121464
0.805455		0.302222		-0.121680
0.807879		0.302222		-0.121899
0.810303		0.302222		-0.122120
0.812727		0.302222		-0.122344
0.815152		0.302222		-0.122569
0.817576		0.302222		-0.122797
0.820000		0.302222		-0.123027
0.580000		0.329697		-0.109823
0.582424		0.329697		-0.109914
0.584848		0.329697		-0.110004
0.587273		0.329697		-0.110093
0.589697		0.329697		-0.110181
0.592121		0.329697		-0.110268
0.594545		0.329697		-0.110355
0.596970		0.329697		-0.110441
0.599394		0.329697		-0.110526
0.601818		0.329697		-0.110612
0.604242		0.329697		-0.110696
0.606667		0.329697		-0.110781
0.609091		0.329697		-0.110865
0.611515		0.329697		-0.110949
0.613939		0.329697		-0.111034
0.616364		0.329697		-0.111118
0.618788		0.329697		-0.111202
0.621212		0.329697		-0.111287
0.623636		0.329697		-0.111372
0.626061		0.329697		-0.111457
0.628485		0.329697		-0.111542
0.630909		0.329697		-0.111628
0.633333		0.329697		-0.111715
0.635758		0.329697		-0.111802
0.638182		0.329697		-0.111890
0.640606		0.329697		-0.111978
0.643030		0.329697		-0.112067
0.645455		0.329697		-0.112157
0.647879		0.329697		-0.112248
0.650303		0.329697		-0.112340
0.652727		0.329697		-0.112433
0.655152		0.329697		-0.112527
0.657576		0.329697		-0.112623
0.660000		0.329697		-0.112719
0.662424		0.329697		-0.112817
0.664848		0.329697		-0.112915
0.667273		0.329697		-0.113015
0.669697		0.329697		-0.113117
0.672121		0.329697		-0.113220
0.674545		0.329697		-0.113324
0.676970		0.329697		-0.113430
0.679394		0.329697		-0.113537
0.681818		0.329697		-0.113646
0.684242		0.329697		-0.113757
0.686667		0.329697		-0.113869
0.689091		0.329697		-0.113983
0.691515		0.329697		-0.114098
0.693939		0.329697		-0.114215
0.696364		0.329697		-0.114335
0.698788		0.329697		-0.114455
0.701212		0.329697		-0.114578
0.703636		0.329697		-0.114703
0.706061		0.329697		-0.114829
0.708485		0.329697		-0.114957
0.710909		0.329697		-0.115088
0.713333		0.329697		-0.115220
0.715758		0.329697		-0.115354
0.718182		0.329697		-0.115490
0.720606		0.329697		-0.115629
0.723030		0.329697		-0.115769
0.725455		0.329697		-0.115911
0.727879		0.329697		-0.116056
0.730303		0.329697		-0.116203
0.732727		0.329697		-0.116351
0.735152		0.329697		-0.116502
0.737576		0.329697		-0.116655
0.740000		0.329697		-0.116810
0.742424		0.329697		-0.116968
0.744848		0.329697		-0.117127
0.747273		0.329697		-0.117289
0.749697		0.329697		-0.117453
0.752121		0.329697		-0.117619
0.754545		0.329697		-0.117787
0.756970		0.329697		-0.117958
0.759394		0.329697		-0.118131
0.761818		0.329697		-0.118306
0.764242		0.329697		-0.118483
0.766667		0.329697		-0.118663
0.769091		0.329697		-0.118845
0.771515		0.329697		-0.119029
0.773939		0.329697		-0.119215
0.776364		0.329697		-0.119404
0.778788		0.329697		-0.119595
0.781212		0.329697		-0.119789
0.783636		0.329697		-0.119984
0.786061		0.329697		-0.120182
0.788485		0.329697		-0.120382
0.790909		0.329697		-0.120585
0.793333		0.329697		-0.120789
0.795758		0.329697		-0.120996
0.798182		0.329697		-0.121206
0.800606		0.329697		-0.121417
0.803030		0.329697		-0.121631
0.805455		0.329697		-0.121847
0.807879		0.329697		-0.122066
0.810303		0.329697		-0.122286
0.812727		0.329697		-0.122509
0.815152		0.329697		-0.122735
0.817576		0.329697		-0.122962
0.820000		0.329697		-0.123192
0.580000		0.357172		-0.109976
0.582424		0.357172		-0.110069
0.584848		0.357172		-0.110160
0.587273		0.357172		-0.110250
0.589697		0.357172		-0.110340
0.592121		0.357172		-0.110428
0.594545		0.357172		-0.110516
0.596970		0.357172		-0.110603
0.599394		0.357172		-0.110690
0.601818		0.357172		-0.110777
0.604242		0.357172		-0.110862
0.606667		0.357172		-0.110948
0.609091		0.357172		-0.111033
0.611515		0.357172		-0.111119
0.613939		0.357172		-0.111204
0.616364		0.357172		-0.111289
0.618788		0.357172		-0.111374
0.621212		0.357172		-0.111460
0.623636		0.357172		-0.111546
0.626061		0.357172		-0.111632
0.628485		0.357172		-0.111718
0.630909		0.357172		-0.111805
0.633333		0.357172		-0.111892
0.635758		0.357172		-0.111980
0.638182		0.357172		-0.112068
0.640606		0.357172		-0.112158
0.643030		0.357172		-0.112247
0.645455		0.357172		-0.112338
0.647879		0.357172		-0.112430
0.650303		0.357172		-0.112522
0.652727		0.357172		-0.112616
0.655152		0.357172		-0.112710
0.657576		0.357172		-0.112806
0.660000		0.357172		-0.112903
0.662424		0.357172		-0.113001
0.664848		0.357172		-0.113100
0.667273		0.357172		-0.113201
0.669697		0.357172		-0.113302
0.672121		0.357172		-0.113406
0.674545		0.357172		-0.113510
0.676970		0.357172		-0.113616
0.679394		0.357172		-0.113724
0.681818		0.357172		-0.113833
0.684242		0.357172		-0.113944
0.686667		0.357172		-0.114056
0.689091		0.357172		-0.114170
0.691515		0.357172		-0.114286
0.693939		0.357172		-0.114403
0.696364		0.357172		-0.114522
0.698788		0.357172		-0.114643
0.701212		0.357172		-0.114766
0.703636		0.357172		-0.114891
0.706061		0.357172		-0.115017
0.708485		0.357172		-0.115146
0.710909		0.357172		-0.115276
0.713333		0.357172		-0.115408
0.715758		0.357172		-0.115542
0.718182		0.357172		-0.115678
0.720606		0.357172		-0.115817
0.723030		0.357172		-0.115957
0.725455		0.357172		-0.116099
0.727879		0.357172		-0.116244
0.730303		0.357172		-0.116390
0.732727		0.357172		-0.116539
0.735152		0.357172		-0.116689
0.737576		0.357172		-0.116842
0.740000		0.357172		-0.116997
0.742424		0.357172		-0.117154
0.744848		0.357172		-0.117314
0.747273		0.357172		-0.117475
0.749697		0.357172		-0.117639
0.752121		0.357172		-0.117805
0.754545		0.357172		-0.117973
0.756970		0.357172		-0.118143
0.759394		0.357172		-0.118316
0.761818		0.357172		-0.118491
0.764242		0.357172		-0.118668
0.766667		0.357172		-0.118847
0.769091		0.357172		-0.119029
0.771515		0.357172		-0.119213
0.773939		0.357172		-0.119399
0.776364		0.357172		-0.119587
0.778788		0.357172		-0.119778
0.781212		0.357172		-0.119971
0.783636		0.357172		-0.120166
0.786061		0.357172		-0.120364
0.788485		0.357172		-0.120564
0.790909		0.357172		-0.120766
0.793333		0.357172		-0.120970
0.795758		0.357172		-0.121177
0.798182		0.357172		-0.121386
0.800606		0.357172		-0.121597
0.803030		0.357172		-0.121810
0.805455		0.357172		-0.122026
0.807879		0.357172		-0.122244
0.810303		0.357172		-0.122465
0.812727		0.357172		-0.122687
0.815152		0.357172		-0.122912
0.817576		0.357172		-0.123139
0.820000		0.357172		-0.123368
0.580000		0.384646		-0.110136
0.582424		0.384646		-0.110229
0.584848		0.384646		-0.110322
0.587273		0.384646		-0.110414
0.589697		0.384646		-0.110505
0.592121		0.384646		-0.110595
0.594545		0.384646		-0.110684
0.596970		0.384646		-0.110773
0.599394		0.384646		-0.110861
0.601818		0.384646		-0.110949
0.604242		0.384646		-0.111036
0.606667		0.384646		-0.111123
0.609091		0.384646		-0.111209
0.611515		0.384646		-0.111296
0.613939		0.384646		-0.111382
0.616364		0.384646		-0.111468
0.618788		0.384646		-0.111555
0.621212		0.384646		-0.111641
0.623636		0.384646		-0.111728
0.626061		0.384646		-0.111815
0.628485		0.384646		-0.111902
0.630909		0.384646		-0.111990
0.633333		0.384646		-0.112078
0.635758		0.384646		-0.112167
0.638182		0.384646		-0.112256
0.640606		0.384646		-0.112346
0.643030		0.384646		-0.112436
0.645455		0.384646		-0.112528
0.647879		0.384646		-0.112620
0.650303		0.384646		-0.112713
0.652727		0.384646		-0.112808
0.655152		0.384646		-0.112903
0.657576		0.384646		-0.112999
0.660000		0.384646		-0.113096
0.662424		0.384646		-0.113195
0.664848		0.384646		-0.113294
0.667273		0.384646		-0.113395
0.669697		0.384646		-0.113498
0.672121		0.384646		-0.113601
0.674545		0.384646		-0.113706
0.676970		0.384646		-0.113813
0.679394		0.384646		-0.113921
0.681818		0.384646		-0.114030
0.684242		0.384646		-0.114141
0.686667		0.384646		-0.114254
0.689091		0.384646		-0.114368
0.691515		0.384646		-0.114484
0.693939		0.384646		-0.114601
0.696364		0.384646		-0.114721
0.698788		0.384646		-0.114842
0.701212		0.384646		-0.114965
0.703636		0.384646		-0.115089
0.706061		0.384646		-0.115216
0.708485		0.384646		-0.115344
0.710909		0.384646		-0.115475
0.713333		0.384646		-0.115607
0.715758		0.384646		-0.115741
0.718182		0.384646		-0.115877
0.720606		0.384646		-0.116016
0.723030		0.384646		-0.116156
0.725455		0.384646		-0.116298
0.727879		0.384646		-0.116442
0.730303		0.384646		-0.116589
0.732727		0.384646		-0.116737
0.735152		0.384646		-0.116888
0.737576		0.384646		-0.117041
0.740000		0.384646		-0.117195
0.742424		0.384646		-0.117352
0.744848		0.384646		-0.117512
0.747273		0.384646		-0.117673
0.749697		0.384646		-0.117836
0.752121		0.384646		-0.118002
0.754545		0.384646		-0.118170
0.756970		0.384646		-0.118340
0.759394		0.384646		-0.118513
0.761818		0.384646		-0.118687
0.764242		0.384646		-0.118864
0.766667		0.384646		-0.119043
0.769091		0.384646		-0.119224
0.771515		0.384646		-0.119408
0.773939		0.384646		-0.119594
0.776364		0.384646		-0.119782
0.778788		0.384646		-0.119972
0.781212		0.384646		-0.120165
0.783636		0.384646		-0.120360
0.786061		0.384646		-0.120557
0.788485		0.384646		-0.120757
0.790909		0.384646		-0.120958
0.793333		0.384646		-0.121162
0.795758		0.384646		-0.121369
0.798182		0.384646		-0.121577
0.800606		0.384646		-0.121788
0.803030		0.384646		-0.122001
0.805455		0.384646		-0.122217
0.807879		0.384646		-0.122434
0.810303		0.384646		-0.122654
0.812727		0.384646		-0.122877
0.815152		0.384646		-0.123101
0.817576		0.384646		-0.123328
