101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.184000		0.050000		142.005585
0.185000		0.050000		144.902595
0.186000		0.050000		147.852618
0.187000		0.050000		150.856185
0.188000		0.050000		153.913816
0.189000		0.050000		157.026030
0.190000		0.050000		160.193338
0.191000		0.050000		163.416243
0.192000		0.050000		166.695246
0.193000		0.050000		170.030839
0.194000		0.050000		173.423508
0.195000		0.050000		176.873733
0.196000		0.050000		180.381987
0.197000		0.050000		183.948736
0.198000		0.050000		187.574439
0.199000		0.050000		191.259548
0.200000		0.050000		195.004508
0.100000		0.060000		29.429327
0.101000		0.060000		29.882248
0.102000		0.060000		30.344022
0.103000		0.060000		30.815011
0.104000		0.060000		31.295581
0.105000		0.060000		31.786105
0.106000		0.060000		32.286959
0.107000		0.060000		32.798524
0.108000		0.060000		33.321188
0.109000		0.060000		33.855343
0.110000		0.060000		34.401385
0.111000		0.060000		34.959718
0.112000		0.060000		35.530750
0.113000		0.060000		36.114894
0.114000		0.060000		36.712571
0.115000		0.060000		37.324204
0.116000		0.060000		37.950226
0.117000		0.060000		38.591071
0.118000		0.060000		39.247183
0.119000		0.060000		39.919009
0.120000		0.060000		40.607004
0.121000		0.060000		41.311625
0.122000		0.060000		42.033340
0.123000		0.060000		42.772618
0.124000		0.060000		43.529937
0.125000		0.060000		44.305779
0.126000		0.060000		45.100632
0.127000		0.060000		45.914989
0.128000		0.060000		46.749350
0.129000		0.060000		47.604220
0.130000		0.060000		48.480108
0.131000		0.060000		49.377530
0.132000		0.060000		50.297006
0.133000		0.060000		51.239063
0.134000		0.060000		52.204230
0.135000		0.060000		53.193044
0.136000		0.060000		54.206044
0.137000		0.060000		55.243776
0.138000		0.060000		56.306789
0.139000		0.060000		57.395637
0.140000		0.060000		58.510878
0.141000		0.060000		59.653074
0.142000		0.060000		60.822791
0.143000		0.060000		62.020599
0.144000		0.060000		63.247071
0.145000		0.060000		64.502783
0.146000		0.060000		65.788315
0.147000		0.060000		67.104251
0.148000		0.060000		68.451175
0.149000		0.060000		69.829675
0.150000		0.060000		71.240343
0.151000		0.060000		72.683771
0.152000		0.060000		74.160554
0.153000		0.060000		75.671288
0.154000		0.060000		77.216571
0.155000		0.060000		78.797003
0.156000		0.060000		80.413184
0.157000		0.060000		82.065716
0.158000		0.060000		83.755200
0.159000		0.060000		85.482240
0.160000		0.060000		87.247437
0.161000		0.060000		89.051396
0.162000		0.060000		90.894718
0.163000		0.060000		92.778006
0.164000		0.060000		94.701861
0.165000		0.060000		96.666883
0.166000		0.060000		98.673673
0.167000		0.060000		100.722828
0.168000		0.060000		102.814945
0.169000		0.060000		104.950619
0.170000		0.060000		107.130442
0.171000		0.060000		109.355005
0.172000		0.060000		111.624896
0.173000		0.060000		113.940701
0.174000		0.060000		116.303001
0.175000		0.060000		118.712377
0.176000		0.060000		121.169405
0.177000		0.060000		123.674657
0.178000		0.060000		126.228702
