101
81
T [GeV]		muB [GeV]		betaV_over_T3 [fm^-3 / GeV^3]
0.108000		0.200000		0.162673
0.109000		0.200000		0.173937
0.110000		0.200000		0.185782
0.111000		0.200000		0.198228
0.112000		0.200000		0.211295
0.113000		0.200000		0.225004
0.114000		0.200000		0.239377
0.115000		0.200000		0.254434
0.116000		0.200000		0.270198
0.117000		0.200000		0.286691
0.118000		0.200000		0.303937
0.119000		0.200000		0.321958
0.120000		0.200000		0.340780
0.121000		0.200000		0.360426
0.122000		0.200000		0.380921
0.123000		0.200000		0.402293
0.124000		0.200000		0.424567
0.125000		0.200000		0.447770
0.126000		0.200000		0.471930
0.127000		0.200000		0.497076
0.128000		0.200000		0.523236
0.129000		0.200000		0.550441
0.130000		0.200000		0.578720
0.131000		0.200000		0.608105
0.132000		0.200000		0.638628
0.133000		0.200000		0.670322
0.134000		0.200000		0.703219
0.135000		0.200000		0.737355
0.136000		0.200000		0.772764
0.137000		0.200000		0.809481
0.138000		0.200000		0.847543
0.139000		0.200000		0.886988
0.140000		0.200000		0.927853
0.141000		0.200000		0.970178
0.142000		0.200000		1.014001
0.143000		0.200000		1.059364
0.144000		0.200000		1.106308
0.145000		0.200000		1.154874
0.146000		0.200000		1.205105
0.147000		0.200000		1.257046
0.148000		0.200000		1.310741
0.149000		0.200000		1.366234
0.150000		0.200000		1.423573
0.151000		0.200000		1.482803
0.152000		0.200000		1.543972
0.153000		0.200000		1.607129
0.154000		0.200000		1.672323
0.155000		0.200000		1.739603
0.156000		0.200000		1.809022
0.157000		0.200000		1.880629
0.158000		0.200000		1.954476
0.159000		0.200000		2.030618
0.160000		0.200000		2.109108
0.161000		0.200000		2.189999
0.162000		0.200000		2.273347
0.163000		0.200000		2.359207
0.164000		0.200000		2.447636
0.165000		0.200000		2.538691
0.166000		0.200000		2.632429
0.167000		0.200000		2.728909
0.168000		0.200000		2.828189
0.169000		0.200000		2.930330
0.170000		0.200000		3.035391
0.171000		0.200000		3.143432
0.172000		0.200000		3.254516
0.173000		0.200000		3.368703
0.174000		0.200000		3.486056
0.175000		0.200000		3.606637
0.176000		0.200000		3.730511
0.177000		0.200000		3.857741
0.178000		0.200000		3.988390
0.179000		0.200000		4.122523
0.180000		0.200000		4.260206
0.181000		0.200000		4.401504
0.182000		0.200000		4.546483
0.183000		0.200000		4.695208
0.184000		0.200000		4.847747
0.185000		0.200000		5.004165
0.186000		0.200000		5.164531
0.187000		0.200000		5.328912
0.188000		0.200000		5.497375
0.189000		0.200000		5.669988
0.190000		0.200000		5.846819
0.191000		0.200000		6.027938
0.192000		0.200000		6.213411
0.193000		0.200000		6.403309
0.194000		0.200000		6.597700
0.195000		0.200000		6.796653
0.196000		0.200000		7.000237
0.197000		0.200000		7.208521
0.198000		0.200000		7.421575
0.199000		0.200000		7.639468
0.200000		0.200000		7.862269
0.100000		0.210000		0.099609
0.101000		0.210000		0.107404
0.102000		0.210000		0.115654
0.103000		0.210000		0.124373
0.104000		0.210000		0.133581
0.105000		0.210000		0.143293
0.106000		0.210000		0.153529
0.107000		0.210000		0.164305
0.108000		0.210000		0.175641
0.109000		0.210000		0.187555
0.110000		0.210000		0.200067
0.111000		0.210000		0.213195
0.112000		0.210000		0.226960
0.113000		0.210000		0.241382
0.114000		0.210000		0.256482
0.115000		0.210000		0.272281
0.116000		0.210000		0.288801
0.117000		0.210000		0.306064
0.118000		0.210000		0.324092
0.119000		0.210000		0.342908
0.120000		0.210000		0.362537
0.121000		0.210000		0.383002
0.122000		0.210000		0.404329
0.123000		0.210000		0.426542
0.124000		0.210000		0.449668
0.125000		0.210000		0.473734
0.126000		0.210000		0.498766
0.127000		0.210000		0.524793
0.128000		0.210000		0.551843
0.129000		0.210000		0.579946
0.130000		0.210000		0.609131
0.131000		0.210000		0.639430
0.132000		0.210000		0.670873
0.133000		0.210000		0.703494
0.134000		0.210000		0.737324
0.135000		0.210000		0.772397
0.136000		0.210000		0.808749
0.137000		0.210000		0.846414
0.138000		0.210000		0.885428
0.139000		0.210000		0.925828
0.140000		0.210000		0.967652
0.141000		0.210000		1.010937
0.142000		0.210000		1.055724
0.143000		0.210000		1.102051
0.144000		0.210000		1.149961
0.145000		0.210000		1.199494
0.146000		0.210000		1.250692
0.147000		0.210000		1.303600
0.148000		0.210000		1.358260
0.149000		0.210000		1.414718
0.150000		0.210000		1.473019
0.151000		0.210000		1.533210
0.152000		0.210000		1.595337
0.153000		0.210000		1.659449
0.154000		0.210000		1.725593
0.155000		0.210000		1.793821
0.156000		0.210000		1.864180
0.157000		0.210000		1.936724
0.158000		0.210000		2.011502
0.159000		0.210000		2.088569
0.160000		0.210000		2.167975
0.161000		0.210000		2.249777
0.162000		0.210000		2.334027
0.163000		0.210000		2.420781
0.164000		0.210000		2.510095
0.165000		0.210000		2.602025
0.166000		0.210000		2.696629
0.167000		0.210000		2.793964
0.168000		0.210000		2.894088
0.169000		0.210000		2.997061
0.170000		0.210000		3.102942
0.171000		0.210000		3.211791
0.172000		0.210000		3.323670
0.173000		0.210000		3.438638
0.174000		0.210000		3.556758
0.175000		0.210000		3.678092
0.176000		0.210000		3.802703
0.177000		0.210000		3.930653
0.178000		0.210000		4.062008
0.179000		0.210000		4.196830
0.180000		0.210000		4.335184
0.181000		0.210000		4.477136
0.182000		0.210000		4.622750
0.183000		0.210000		4.772091
0.184000		0.210000		4.925228
0.185000		0.210000		5.082224
0.186000		0.210000		5.243148
0.187000		0.210000		5.408065
0.188000		0.210000		5.577044
0.189000		0.210000		5.750152
0.190000		0.210000		5.927455
0.191000		0.210000		6.109024
0.192000		0.210000		6.294924
0.193000		0.210000		6.485226
0.194000		0.210000		6.679996
0.195000		0.210000		6.879305
0.196000		0.210000		7.083220
0.197000		0.210000		7.291810
0.198000		0.210000		7.505144
0.199000		0.210000		7.723292
0.200000		0.210000		7.946322
0.100000		0.220000		0.108731
0.101000		0.220000		0.117071
0.102000		0.220000		0.125882
0.103000		0.220000		0.135182
0.104000		0.220000		0.144987
0.105000		0.220000		0.155314
0.106000		0.220000		0.166181
0.107000		0.220000		0.177606
0.108000		0.220000		0.189607
0.109000		0.220000		0.202202
0.110000		0.220000		0.215410
0.111000		0.220000		0.229251
0.112000		0.220000		0.243743
0.113000		0.220000		0.258907
0.114000		0.220000		0.274764
0.115000		0.220000		0.291333
0.116000		0.220000		0.308636
0.117000		0.220000		0.326696
0.118000		0.220000		0.345533
0.119000		0.220000		0.365171
0.120000		0.220000		0.385634
0.121000		0.220000		0.406944
0.122000		0.220000		0.429126
0.123000		0.220000		0.452206
0.124000		0.220000		0.476209
0.125000		0.220000		0.501161
0.126000		0.220000		0.527088
0.127000		0.220000		0.554020
0.128000		0.220000		0.581982
0.129000		0.220000		0.611005
0.130000		0.220000		0.641118
0.131000		0.220000		0.672352
0.132000		0.220000		0.704737
0.133000		0.220000		0.738304
0.134000		0.220000		0.773087
0.135000		0.220000		0.809119
0.136000		0.220000		0.846434
0.137000		0.220000		0.885066
0.138000		0.220000		0.925052
0.139000		0.220000		0.966426
0.140000		0.220000		1.009227
0.141000		0.220000		1.053493
0.142000		0.220000		1.099262
0.143000		0.220000		1.146573
0.144000		0.220000		1.195468
0.145000		0.220000		1.245986
0.146000		0.220000		1.298170
0.147000		0.220000		1.352063
0.148000		0.220000		1.407708
0.149000		0.220000		1.465149
0.150000		0.220000		1.524432
0.151000		0.220000		1.585602
0.152000		0.220000		1.648706
0.153000		0.220000		1.713791
0.154000		0.220000		1.780906
0.155000		0.220000		1.850099
0.156000		0.220000		1.921420
0.157000		0.220000		1.994919
0.158000		0.220000		2.070648
0.159000		0.220000		2.148658
0.160000		0.220000		2.229002
0.161000		0.220000		2.311733
0.162000		0.220000		2.396905
0.163000		0.220000		2.484573
0.164000		0.220000		2.574793
0.165000		0.220000		2.667619
0.166000		0.220000		2.763109
0.167000		0.220000		2.861320
0.168000		0.220000		2.962309
0.169000		0.220000		3.066136
0.170000		0.220000		3.172858
0.171000		0.220000		3.282537
0.172000		0.220000		3.395231
0.173000		0.220000		3.511002
0.174000		0.220000		3.629911
0.175000		0.220000		3.752019
0.176000		0.220000		3.877389
0.177000		0.220000		4.006083
0.178000		0.220000		4.138165
0.179000		0.220000		4.273698
0.180000		0.220000		4.412745
0.181000		0.220000		4.555373
0.182000		0.220000		4.701644
0.183000		0.220000		4.851625
0.184000		0.220000		5.005381
0.185000		0.220000		5.162977
0.186000		0.220000		5.324481
0.187000		0.220000		5.489957
0.188000		0.220000		5.659474
0.189000		0.220000		5.833098
0.190000		0.220000		6.010896
0.191000		0.220000		6.192936
0.192000		0.220000		6.379285
0.193000		0.220000		6.570012
0.194000		0.220000		6.765183
0.195000		0.220000		6.964868
0.196000		0.220000		7.169135
0.197000		0.220000		7.378052
0.198000		0.220000		7.591687
0.199000		0.220000		7.810109
0.200000		0.220000		8.033387
0.100000		0.230000		0.118645
0.101000		0.230000		0.127561
0.102000		0.230000		0.136965
0.103000		0.230000		0.146876
0.104000		0.230000		0.157309
0.105000		0.230000		0.168281
0.106000		0.230000		0.179810
0.107000		0.230000		0.191913
0.108000		0.230000		0.204608
0.109000		0.230000		0.217913
0.110000		0.230000		0.231847
0.111000		0.230000		0.246427
0.112000		0.230000		0.261675
0.113000		0.230000		0.277608
0.114000		0.230000		0.294247
0.115000		0.230000		0.311612
0.116000		0.230000		0.329725
0.117000		0.230000		0.348606
0.118000		0.230000		0.368277
0.119000		0.230000		0.388761
0.120000		0.230000		0.410080
0.121000		0.230000		0.432258
0.122000		0.230000		0.455319
0.123000		0.230000		0.479287
0.124000		0.230000		0.504188
0.125000		0.230000		0.530046
0.126000		0.230000		0.556890
0.127000		0.230000		0.584745
0.128000		0.230000		0.613639
0.129000		0.230000		0.643602
0.130000		0.230000		0.674661
0.131000		0.230000		0.706848
0.132000		0.230000		0.740191
0.133000		0.230000		0.774724
0.134000		0.230000		0.810478
0.135000		0.230000		0.847485
0.136000		0.230000		0.885780
0.137000		0.230000		0.925396
0.138000		0.230000		0.966369
0.139000		0.230000		1.008734
0.140000		0.230000		1.052529
0.141000		0.230000		1.097791
0.142000		0.230000		1.144558
0.143000		0.230000		1.192869
0.144000		0.230000		1.242764
0.145000		0.230000		1.294284
0.146000		0.230000		1.347470
0.147000		0.230000		1.402364
0.148000		0.230000		1.459010
0.149000		0.230000		1.517450
0.150000		0.230000		1.577731
0.151000		0.230000		1.639897
0.152000		0.230000		1.703994
0.153000		0.230000		1.770069
0.154000		0.230000		1.838170
0.155000		0.230000		1.908346
0.156000		0.230000		1.980645
0.157000		0.230000		2.055117
0.158000		0.230000		2.131814
0.159000		0.230000		2.210785
0.160000		0.230000		2.292084
0.161000		0.230000		2.375764
0.162000		0.230000		2.461877
0.163000		0.230000		2.550478
0.164000		0.230000		2.641621
0.165000		0.230000		2.735362
0.166000		0.230000		2.831758
0.167000		0.230000		2.930864
0.168000		0.230000		3.032738
0.169000		0.230000		3.137438
0.170000		0.230000		3.245022
0.171000		0.230000		3.355550
0.172000		0.230000		3.469081
0.173000		0.230000		3.585676
0.174000		0.230000		3.705394
0.175000		0.230000		3.828297
0.176000		0.230000		3.954448
0.177000		0.230000		4.083907
0.178000		0.230000		4.216737
0.179000		0.230000		4.353002
0.180000		0.230000		4.492766
0.181000		0.230000		4.636091
0.182000		0.230000		4.783042
0.183000		0.230000		4.933684
0.184000		0.230000		5.088082
0.185000		0.230000		5.246301
0.186000		0.230000		5.408406
0.187000		0.230000		5.574464
0.188000		0.230000		5.744542
0.189000		0.230000		5.918704
0.190000		0.230000		6.097019
0.191000		0.230000		6.279553
0.192000		0.230000		6.466373
0.193000		0.230000		6.657546
0.194000		0.230000		6.853141
0.195000		0.230000		7.053225
0.196000		0.230000		7.257865
0.197000		0.230000		7.467130
0.198000		0.230000		7.681087
0.199000		0.230000		7.899806
0.200000		0.230000		8.123353
0.100000		0.240000		0.129397
0.101000		0.240000		0.138919
0.102000		0.240000		0.148946
0.103000		0.240000		0.159497
0.104000		0.240000		0.170588
0.105000		0.240000		0.182234
0.106000		0.240000		0.194453
0.107000		0.240000		0.207263
0.108000		0.240000		0.220680
0.109000		0.240000		0.234722
0.110000		0.240000		0.249407
0.111000		0.240000		0.264754
0.112000		0.240000		0.280781
0.113000		0.240000		0.297508
0.114000		0.240000		0.314955
0.115000		0.240000		0.333140
0.116000		0.240000		0.352084
0.117000		0.240000		0.371809
0.118000		0.240000		0.392336
0.119000		0.240000		0.413686
0.120000		0.240000		0.435883
0.121000		0.240000		0.458948
0.122000		0.240000		0.482906
0.123000		0.240000		0.507781
0.124000		0.240000		0.533597
0.125000		0.240000		0.560380
0.126000		0.240000		0.588156
0.127000		0.240000		0.616951
0.128000		0.240000		0.646794
0.129000		0.240000		0.677711
0.130000		0.240000		0.709733
0.131000		0.240000		0.742887
0.132000		0.240000		0.777205
0.133000		0.240000		0.812717
0.134000		0.240000		0.849455
0.135000		0.240000		0.887451
0.136000		0.240000		0.926740
0.137000		0.240000		0.967353
0.138000		0.240000		1.009327
0.139000		0.240000		1.052697
0.140000		0.240000		1.097499
0.141000		0.240000		1.143770
0.142000		0.240000		1.191548
0.143000		0.240000		1.240872
0.144000		0.240000		1.291781
0.145000		0.240000		1.344315
0.146000		0.240000		1.398516
0.147000		0.240000		1.454425
0.148000		0.240000		1.512085
0.149000		0.240000		1.571539
0.150000		0.240000		1.632831
0.151000		0.240000		1.696007
0.152000		0.240000		1.761111
0.153000		0.240000		1.828191
0.154000		0.240000		1.897293
0.155000		0.240000		1.968466
0.156000		0.240000		2.041758
0.157000		0.240000		2.117219
0.158000		0.240000		2.194899
0.159000		0.240000		2.274848
0.160000		0.240000		2.357119
0.161000		0.240000		2.441763
0.162000		0.240000		2.528833
0.163000		0.240000		2.618384
0.164000		0.240000		2.710468
0.165000		0.240000		2.805142
0.166000		0.240000		2.902461
0.167000		0.240000		3.002481
0.168000		0.240000		3.105258
0.169000		0.240000		3.210850
0.170000		0.240000		3.319316
0.171000		0.240000		3.430713
0.172000		0.240000		3.545100
0.173000		0.240000		3.662538
0.174000		0.240000		3.783086
0.175000		0.240000		3.906806
0.176000		0.240000		4.033757
0.177000		0.240000		4.164002
0.178000		0.240000		4.297603
0.179000		0.240000		4.434622
0.180000		0.240000		4.575122
0.181000		0.240000		4.719167
0.182000		0.240000		4.866820
0.183000		0.240000		5.018145
0.184000		0.240000		5.173207
0.185000		0.240000		5.332071
0.186000		0.240000		5.494801
0.187000		0.240000		5.661464
0.188000		0.240000		5.832125
0.189000		0.240000		6.006849
0.190000		0.240000		6.185703
0.191000		0.240000		6.368754
0.192000		0.240000		6.556068
0.193000		0.240000		6.747712
0.194000		0.240000		6.943753
0.195000		0.240000		7.144259
0.196000		0.240000		7.349296
0.197000		0.240000		7.558932
0.198000		0.240000		7.773235
0.199000		0.240000		7.992272
0.200000		0.240000		8.216111
0.100000		0.250000		0.141030
0.101000		0.250000		0.151187
0.102000		0.250000		0.161867
0.103000		0.250000		0.173087
0.104000		0.250000		0.184863
0.105000		0.250000		0.197210
0.106000		0.250000		0.210147
0.107000		0.250000		0.223689
0.108000		0.250000		0.237853
0.109000		0.250000		0.252657
0.110000		0.250000		0.268118
0.111000		0.250000		0.284255
0.112000		0.250000		0.301085
0.113000		0.250000		0.318628
0.114000		0.250000		0.336902
0.115000		0.250000		0.355928
0.116000		0.250000		0.375724
0.117000		0.250000		0.396312
0.118000		0.250000		0.417713
0.119000		0.250000		0.439947
0.120000		0.250000		0.463038
0.121000		0.250000		0.487007
0.122000		0.250000		0.511878
0.123000		0.250000		0.537675
0.124000		0.250000		0.564422
0.125000		0.250000		0.592143
0.126000		0.250000		0.620866
0.127000		0.250000		0.650615
0.128000		0.250000		0.681418
0.129000		0.250000		0.713303
0.130000		0.250000		0.746298
0.131000		0.250000		0.780432
0.132000		0.250000		0.815735
0.133000		0.250000		0.852238
0.134000		0.250000		0.889972
0.135000		0.250000		0.928968
0.136000		0.250000		0.969261
0.137000		0.250000		1.010882
0.138000		0.250000		1.053868
0.139000		0.250000		1.098252
0.140000		0.250000		1.144072
0.141000		0.250000		1.191363
0.142000		0.250000		1.240162
0.143000		0.250000		1.290509
0.144000		0.250000		1.342443
0.145000		0.250000		1.396003
0.146000		0.250000		1.451229
0.147000		0.250000		1.508164
0.148000		0.250000		1.566849
0.149000		0.250000		1.627327
0.150000		0.250000		1.689643
0.151000		0.250000		1.753840
0.152000		0.250000		1.819964
0.153000		0.250000		1.888061
0.154000		0.250000		1.958177
0.155000		0.250000		2.030361
0.156000		0.250000		2.104660
0.157000		0.250000		2.181123
0.158000		0.250000		2.259800
0.159000		0.250000		2.340741
0.160000		0.250000		2.423998
0.161000		0.250000		2.509621
0.162000		0.250000		2.597665
0.163000		0.250000		2.688181
0.164000		0.250000		2.781223
0.165000		0.250000		2.876846
0.166000		0.250000		2.975105
0.167000		0.250000		3.076056
0.168000		0.250000		3.179754
0.169000		0.250000		3.286257
0.170000		0.250000		3.395622
0.171000		0.250000		3.507906
0.172000		0.250000		3.623170
0.173000		0.250000		3.741470
0.174000		0.250000		3.862868
0.175000		0.250000		3.987423
0.176000		0.250000		4.115196
0.177000		0.250000		4.246248
0.178000		0.250000		4.380640
0.179000		0.250000		4.518434
0.180000		0.250000		4.659693
0.181000		0.250000		4.804480
0.182000		0.250000		4.952857
0.183000		0.250000		5.104888
0.184000		0.250000		5.260638
0.185000		0.250000		5.420169
0.186000		0.250000		5.583548
0.187000		0.250000		5.750838
0.188000		0.250000		5.922106
0.189000		0.250000		6.097415
0.190000		0.250000		6.276833
0.191000		0.250000		6.460425
0.192000		0.250000		6.648257
0.193000		0.250000		6.840396
0.194000		0.250000		7.036907
0.195000		0.250000		7.237859
0.196000		0.250000		7.443317
0.197000		0.250000		7.653349
0.198000		0.250000		7.868021
0.199000		0.250000		8.087401
0.200000		0.250000		8.311557
0.100000		0.260000		0.153586
0.101000		0.260000		0.164405
0.102000		0.260000		0.175765
0.103000		0.260000		0.187681
0.104000		0.260000		0.200169
0.105000		0.260000		0.213243
0.106000		0.260000		0.226922
0.107000		0.260000		0.241220
0.108000		0.260000		0.256155
0.109000		0.260000		0.271743
0.110000		0.260000		0.288002
0.111000		0.260000		0.304949
0.112000		0.260000		0.322602
0.113000		0.260000		0.340980
0.114000		0.260000		0.360100
0.115000		0.260000		0.379983
0.116000		0.260000		0.400648
0.117000		0.260000		0.422115
0.118000		0.260000		0.444405
0.119000		0.260000		0.467538
0.120000		0.260000		0.491537
0.121000		0.260000		0.516423
0.122000		0.260000		0.542220
0.123000		0.260000		0.568951
0.124000		0.260000		0.596639
0.125000		0.260000		0.625311
0.126000		0.260000		0.654990
0.127000		0.260000		0.685703
0.128000		0.260000		0.717477
0.129000		0.260000		0.750338
0.130000		0.260000		0.784316
0.131000		0.260000		0.819439
0.132000		0.260000		0.855735
0.133000		0.260000		0.893237
0.134000		0.260000		0.931974
0.135000		0.260000		0.971979
0.136000		0.260000		1.013283
0.137000		0.260000		1.055921
0.138000		0.260000		1.099926
0.139000		0.260000		1.145332
0.140000		0.260000		1.192177
0.141000		0.260000		1.240495
0.142000		0.260000		1.290325
0.143000		0.260000		1.341703
0.144000		0.260000		1.394670
0.145000		0.260000		1.449263
0.146000		0.260000		1.505524
0.147000		0.260000		1.563494
0.148000		0.260000		1.623213
0.149000		0.260000		1.684726
0.150000		0.260000		1.748074
0.151000		0.260000		1.813303
0.152000		0.260000		1.880457
0.153000		0.260000		1.949582
0.154000		0.260000		2.020723
0.155000		0.260000		2.093929
0.156000		0.260000		2.169246
0.157000		0.260000		2.246724
0.158000		0.260000		2.326411
0.159000		0.260000		2.408357
0.160000		0.260000		2.492613
0.161000		0.260000		2.579231
0.162000		0.260000		2.668261
0.163000		0.260000		2.759758
0.164000		0.260000		2.853773
0.165000		0.260000		2.950361
0.166000		0.260000		3.049577
0.167000		0.260000		3.151475
0.168000		0.260000		3.256111
0.169000		0.260000		3.363542
0.170000		0.260000		3.473824
0.171000		0.260000		3.587015
0.172000		0.260000		3.703172
0.173000		0.260000		3.822355
0.174000		0.260000		3.944622
0.175000		0.260000		4.070034
0.176000		0.260000		4.198648
0.177000		0.260000		4.330528
0.178000		0.260000		4.465732
0.179000		0.260000		4.604324
0.180000		0.260000		4.746363
0.181000		0.260000		4.891914
0.182000		0.260000		5.041037
0.183000		0.260000		5.193798
0.184000		0.260000		5.350257
0.185000		0.260000		5.510480
0.186000		0.260000		5.674531
0.187000		0.260000		5.842473
0.188000		0.260000		6.014372
0.189000		0.260000		6.190291
0.190000		0.260000		6.370297
0.191000		0.260000		6.554455
0.192000		0.260000		6.742830
0.193000		0.260000		6.935489
0.194000		0.260000		7.132497
0.195000		0.260000		7.333920
0.196000		0.260000		7.539825
0.197000		0.260000		7.750278
0.198000		0.260000		7.965345
0.199000		0.260000		8.185095
0.200000		0.260000		8.409592
0.100000		0.270000		0.167104
0.101000		0.270000		0.178613
0.102000		0.270000		0.190678
0.103000		0.270000		0.203314
0.104000		0.270000		0.216537
0.105000		0.270000		0.230362
0.106000		0.270000		0.244804
0.107000		0.270000		0.259880
0.108000		0.270000		0.275606
0.109000		0.270000		0.291998
0.110000		0.270000		0.309073
0.111000		0.270000		0.326848
0.112000		0.270000		0.345340
0.113000		0.270000		0.364569
0.114000		0.270000		0.384551
0.115000		0.270000		0.405306
0.116000		0.270000		0.426853
0.117000		0.270000		0.449211
0.118000		0.270000		0.472402
0.119000		0.270000		0.496445
0.120000		0.270000		0.521362
0.121000		0.270000		0.547175
0.122000		0.270000		0.573907
0.123000		0.270000		0.601581
0.124000		0.270000		0.630219
0.125000		0.270000		0.659848
0.126000		0.270000		0.690491
0.127000		0.270000		0.722175
0.128000		0.270000		0.754925
0.129000		0.270000		0.788770
0.130000		0.270000		0.823736
0.131000		0.270000		0.859853
0.132000		0.270000		0.897149
0.133000		0.270000		0.935655
0.134000		0.270000		0.975401
0.135000		0.270000		1.016419
0.136000		0.270000		1.058740
0.137000		0.270000		1.102399
0.138000		0.270000		1.147428
0.139000		0.270000		1.193863
0.140000		0.270000		1.241738
0.141000		0.270000		1.291090
0.142000		0.270000		1.341955
0.143000		0.270000		1.394371
0.144000		0.270000		1.448376
0.145000		0.270000		1.504010
0.146000		0.270000		1.561312
0.147000		0.270000		1.620324
0.148000		0.270000		1.681085
0.149000		0.270000		1.743640
0.150000		0.270000		1.808030
0.151000		0.270000		1.874299
0.152000		0.270000		1.942492
0.153000		0.270000		2.012654
0.154000		0.270000		2.084830
0.155000		0.270000		2.159068
0.156000		0.270000		2.235414
0.157000		0.270000		2.313917
0.158000		0.270000		2.394626
0.159000		0.270000		2.477590
0.160000		0.270000		2.562858
0.161000		0.270000		2.650483
0.162000		0.270000		2.740514
0.163000		0.270000		2.833005
0.164000		0.270000		2.928008
0.165000		0.270000		3.025576
0.166000		0.270000		3.125764
0.167000		0.270000		3.228625
0.168000		0.270000		3.334216
0.169000		0.270000		3.442592
0.170000		0.270000		3.553809
0.171000		0.270000		3.667924
0.172000		0.270000		3.784995
0.173000		0.270000		3.905079
0.174000		0.270000		4.028235
0.175000		0.270000		4.154522
0.176000		0.270000		4.284000
0.177000		0.270000		4.416727
0.178000		0.270000		4.552766
0.179000		0.270000		4.692176
0.180000		0.270000		4.835018
0.181000		0.270000		4.981355
0.182000		0.270000		5.131249
0.183000		0.270000		5.284761
0.184000		0.270000		5.441955
0.185000		0.270000		5.602894
0.186000		0.270000		5.767641
0.187000		0.270000		5.936260
0.188000		0.270000		6.108815
0.189000		0.270000		6.285370
0.190000		0.270000		6.465990
0.191000		0.270000		6.650740
0.192000		0.270000		6.839685
0.193000		0.270000		7.032889
0.194000		0.270000		7.230420
0.195000		0.270000		7.432342
0.196000		0.270000		7.638720
0.197000		0.270000		7.849622
0.198000		0.270000		8.065113
0.199000		0.270000		8.285259
0.200000		0.270000		8.510126
0.100000		0.280000		0.181619
0.101000		0.280000		0.193842
0.102000		0.280000		0.206635
0.103000		0.280000		0.220014
0.104000		0.280000		0.233994
0.105000		0.280000		0.248589
0.106000		0.280000		0.263815
0.107000		0.280000		0.279687
0.108000		0.280000		0.296221
0.109000		0.280000		0.313433
0.110000		0.280000		0.331339
0.111000		0.280000		0.349956
0.112000		0.280000		0.369302
0.113000		0.280000		0.389393
0.114000		0.280000		0.410249
0.115000		0.280000		0.431886
0.116000		0.280000		0.454325
0.117000		0.280000		0.477584
0.118000		0.280000		0.501684
0.119000		0.280000		0.526645
0.120000		0.280000		0.552488
0.121000		0.280000		0.579234
0.122000		0.280000		0.606907
0.123000		0.280000		0.635528
0.124000		0.280000		0.665122
0.125000		0.280000		0.695712
0.126000		0.280000		0.727323
0.127000		0.280000		0.759982
0.128000		0.280000		0.793713
0.129000		0.280000		0.828543
0.130000		0.280000		0.864501
0.131000		0.280000		0.901615
0.132000		0.280000		0.939914
0.133000		0.280000		0.979426
0.134000		0.280000		1.020184
0.135000		0.280000		1.062218
0.136000		0.280000		1.105560
0.137000		0.280000		1.150242
0.138000		0.280000		1.196299
0.139000		0.280000		1.243765
0.140000		0.280000		1.292674
0.141000		0.280000		1.343063
0.142000		0.280000		1.394968
0.143000		0.280000		1.448425
0.144000		0.280000		1.503474
0.145000		0.280000		1.560153
0.146000		0.280000		1.618502
0.147000		0.280000		1.678561
0.148000		0.280000		1.740371
0.149000		0.280000		1.803973
0.150000		0.280000		1.869411
0.151000		0.280000		1.936728
0.152000		0.280000		2.005968
0.153000		0.280000		2.077175
0.154000		0.280000		2.150395
0.155000		0.280000		2.225674
0.156000		0.280000		2.303060
0.157000		0.280000		2.382599
0.158000		0.280000		2.464340
0.159000		0.280000		2.548333
0.160000		0.280000		2.634625
0.161000		0.280000		2.723269
0.162000		0.280000		2.814315
0.163000		0.280000		2.907814
0.164000		0.280000		3.003818
0.165000		0.280000		3.102381
0.166000		0.280000		3.203557
0.167000		0.280000		3.307398
0.168000		0.280000		3.413960
0.169000		0.280000		3.523297
0.170000		0.280000		3.635467
0.171000		0.280000		3.750524
0.172000		0.280000		3.868527
0.173000		0.280000		3.989531
0.174000		0.280000		4.113596
0.175000		0.280000		4.240780
0.176000		0.280000		4.371140
0.177000		0.280000		4.504738
0.178000		0.280000		4.641632
0.179000		0.280000		4.781883
0.180000		0.280000		4.925551
0.181000		0.280000		5.072698
0.182000		0.280000		5.223385
0.183000		0.280000		5.377674
0.184000		0.280000		5.535627
0.185000		0.280000		5.697306
0.186000		0.280000		5.862775
0.187000		0.280000		6.032096
0.188000		0.280000		6.205334
0.189000		0.280000		6.382551
0.190000		0.280000		6.563812
0.191000		0.280000		6.749181
0.192000		0.280000		6.938723
0.193000		0.280000		7.132502
0.194000		0.280000		7.330583
0.195000		0.280000		7.533032
0.196000		0.280000		7.739913
0.197000		0.280000		7.951292
0.198000		0.280000		8.167235
0.199000		0.280000		8.387807
0.200000		0.280000		8.613074
0.100000		0.290000		0.197163
0.101000		0.290000		0.210121
0.102000		0.290000		0.223663
0.103000		0.290000		0.237805
0.104000		0.290000		0.252559
0.105000		0.290000		0.267942
0.106000		0.290000		0.283967
0.107000		0.290000		0.300650
0.108000		0.290000		0.318006
0.109000		0.290000		0.336051
0.110000		0.290000		0.354800
0.111000		0.290000		0.374271
0.112000		0.290000		0.394479
0.113000		0.290000		0.415443
0.114000		0.290000		0.437180
0.115000		0.290000		0.459707
0.116000		0.290000		0.483044
0.117000		0.290000		0.507210
0.118000		0.290000		0.532224
0.119000		0.290000		0.558107
0.120000		0.290000		0.584879
0.121000		0.290000		0.612562
0.122000		0.290000		0.641178
0.123000		0.290000		0.670750
0.124000		0.290000		0.701300
0.125000		0.290000		0.732853
0.126000		0.290000		0.765434
0.127000		0.290000		0.799068
0.128000		0.290000		0.833780
