    2116  2  0.267          2212    -211       0       0       0
    2116  2  0.133          2112     111       0       0       0
    2116  2  0.275          1114     211       0       0       0
    2116  2  0.183          2114     111       0       0       0
    2116  2  0.092          2214    -211       0       0       0
    2116  2  0.033         12212    -211       0       0       0
    2116  2  0.017         12112     111       0       0       0
   30323  K*1680(+)             1.68000   0.32300  3  0  1  0  0  2  1  6
   30323  2  0.267           311     211       0       0       0
   30323  2  0.133           321     111       0       0       0
   30323  2  0.200           313     211       0       0       0
   30323  2  0.100           323     111       0       0       0
   30323  2  0.200           311     213       0       0       0
   30323  2  0.100           321     113       0       0       0
  -30323  K*1680(-)             1.68000   0.32300  3  0 -1  0  0  2 -1  6
  -30323  2  0.267          -311    -211       0       0       0
  -30323  2  0.133          -321     111       0       0       0
  -30323  2  0.200          -313    -211       0       0       0
  -30323  2  0.100          -323     111       0       0       0
  -30323  2  0.200          -311    -213       0       0       0
  -30323  2  0.100          -321     113       0       0       0
   30313  K*1680(0)             1.68000   0.32300  3  0  1  0  0  2  0  6
   30313  2  0.267           321    -211       0       0       0
   30313  2  0.133           311     111       0       0       0
   30313  2  0.200           323    -211       0       0       0
   30313  2  0.100           313     111       0       0       0
   30313  2  0.200           321    -213       0       0       0
   30313  2  0.100           311     113       0       0       0
  -30313  Anti-K*1680(0)        1.68000   0.32300  3  0 -1  0  0  2  0  6
  -30313  2  0.267          -321     211       0       0       0
  -30313  2  0.133          -311     111       0       0       0
  -30313  2  0.200          -323     211       0       0       0
  -30313  2  0.100          -313     111       0       0       0
  -30313  2  0.200          -321     213       0       0       0
  -30313  2  0.100          -311     113       0       0       0
   12216  p-1680                  1.68000   0.12000  6  1  0  0  0  2  1 12
   12216  2  0.400          2112     211       0       0       0
   12216  2  0.200          2212     111       0       0       0
   12216 -2  0.067          2112     213       0       0       0
   12216 -2  0.033          2212     113       0       0       0
   12216  3  0.050          2212     211    -211       0       0
   12216  3  0.017          2212     111     111       0       0
   12216  3  0.033          2112     211     111       0       0
   12216  2  0.075          2224    -211       0       0       0
   12216  2  0.050          2214     111       0       0       0
   12216  2  0.025          2114     211       0       0       0
   12216  2  0.033         12112     211       0       0       0
   12216  2  0.017         12212     111       0       0       0
   12116  n-1680                  1.68000   0.12000  6  1  0  0  0  2  0 12
   12116  2  0.400          2212    -211       0       0       0
   12116  2  0.200          2112     111       0       0       0
   12116 -2  0.067          2212    -213       0       0       0
   12116 -2  0.033          2112     113       0       0       0
   12116  3  0.050          2112     211    -211       0       0
   12116  3  0.017          2112     111     111       0       0
   12116  3  0.033          2212    -211     111       0       0
   12116  2  0.075          1114     211       0       0       0
   12116  2  0.050          2114     111       0       0       0
   12116  2  0.025          2214    -211       0       0       0
   12116  2  0.033         12212    -211       0       0       0
   12116  2  0.017         12112     111       0       0       0
  100333  phi-1680                1.68100   0.15000  3  0  0  0  0  1  0 10
  100333  2  0.200           323    -321       0       0       0
  100333  2  0.200           313    -311       0       0       0
  100333  2  0.200          -323     321       0       0       0
  100333  2  0.200          -313     311       0       0       0
  100333  2  0.050           321    -321       0       0       0
  100333  2  0.050           311    -311       0       0       0
  100333  3  0.033           311    -321     211       0       0
  100333  3  0.017           321    -321     111       0       0
  100333  3  0.017           311    -311     111       0       0
  100333  3  0.033           321    -311    -211       0       0
   13124  Lambda1690             1.69000   0.06000  4  1 -1  0  0  1  0  8
   13124  2  0.125          2212    -321       0       0       0
   13124  2  0.125          2112    -311       0       0       0
   13124  2  0.150          3222    -211       0       0       0
   13124  2  0.150          3212     111       0       0       0
   13124  2  0.150          3112     211       0       0       0
   13124  2  0.100          3224    -211       0       0       0
   13124  2  0.100          3214     111       0       0       0
   13124  2  0.100          3114     211       0       0       0
   32224  Delta1600(++)         1.70000   0.35000  4  1  0  0  0  4  2  4
   32224  2  0.100          2212     211       0       0       0
   32224  2  0.390          2224     111       0       0       0
   32224  2  0.260          2214     211       0       0       0
   32224  2  0.250         12212     211       0       0       0
   32214  Delta1600(+)          1.70000   0.35000  4  1  0  0  0  4  1  7
   32214  2  0.067          2212     111       0       0       0
   32214  2  0.033          2112     211       0       0       0
   32214  2  0.260          2224    -211       0       0       0
   32214  2  0.043          2214     111       0       0       0
   32214  2  0.347          2114     211       0       0       0
   32214  2  0.167         12212     111       0       0       0
   32214  2  0.083         12112     211       0       0       0
   32114  Delta1600(0)          1.70000   0.35000  4  1  0  0  0  4  0  7
   32114  2  0.067          2112     111       0       0       0
   32114  2  0.033          2212    -211       0       0       0
   32114  2  0.260          1114     211       0       0       0
   32114  2  0.043          2114     111       0       0       0
   32114  2  0.347          2214    -211       0       0       0
   32114  2  0.167         12112     111       0       0       0
   32114  2  0.083         12212    -211       0       0       0
   31114  Delta1600(-)          1.70000   0.35000  4  1  0  0  0  4 -1  4
   31114  2  0.100          2112    -211       0       0       0
   31114  2  0.390          1114     111       0       0       0
   31114  2  0.260          2114    -211       0       0       0
   31114  2  0.250         12112    -211       0       0       0
   13322  Xsi(0)1690            1.70000   0.05000  2  1 -2  0  0  2  0  5
   13322  2  0.067          3312     211       0       0       0
   13322  2  0.033          3322     111       0       0       0
   13322  2  0.700          3122    -311       0       0       0
   13322  2  0.133          3222    -321       0       0       0
   13322  2  0.067          3212    -311       0       0       0
   13312  Xsi(-)1690            1.70000   0.05000  2  1 -2  0  0  2 -1  5
   13312  2  0.067          3322    -211       0       0       0
   13312  2  0.033          3312     111       0       0       0
   13312  2  0.700          3122    -321       0       0       0
   13312  2  0.133          3112    -311       0       0       0
   13312  2  0.067          3212    -321       0       0       0
   42212  p-1710                  1.71000   0.14000  2  1  0  0  0  2  1 16
   42212  2  0.107          2112     211       0       0       0
   42212  2  0.053          2212     111       0       0       0
   42212  2  0.150          2212     221       0       0       0
   42212  2  0.033          2112     213       0       0       0
   42212  2  0.017          2212     113       0       0       0
   42212  3  0.105          2212     211    -211       0       0
   42212  3  0.035          2212     111     111       0       0
   42212  3  0.070          2112     211     111       0       0
   42212  2  0.100          2224    -211       0       0       0
   42212  2  0.067          2214     111       0       0       0
   42212  2  0.033          2114     211       0       0       0
   42212  2  0.067         12112     211       0       0       0
   42212  2  0.033         12212     111       0       0       0
   42212  2  0.100          3122     321       0       0       0
   42212  2  0.020          3222     311       0       0       0
   42212  2  0.010          3212     321       0       0       0
   42112  n-1710                  1.71000   0.14000  2  1  0  0  0  2  0 16
   42112  2  0.107          2212    -211       0       0       0
   42112  2  0.053          2112     111       0       0       0
   42112  2  0.150          2112     221       0       0       0
   42112  2  0.033          2212    -213       0       0       0
   42112  2  0.017          2112     113       0       0       0
   42112  3  0.105          2112     211    -211       0       0
   42112  3  0.035          2112     111     111       0       0
   42112  3  0.070          2212    -211     111       0       0
   42112  2  0.100          1114     211       0       0       0
   42112  2  0.067          2114     111       0       0       0
   42112  2  0.033          2214    -211       0       0       0
   42112  2  0.067         12212    -211       0       0       0
   42112  2  0.033         12112     111       0       0       0
   42112  2  0.100          3122     311       0       0       0
   42112  2  0.010          3212     311       0       0       0
   42112  2  0.020          3112     321       0       0       0
   30213  rho1700(+)           1.72000   0.24000  3  0  0  0  0  3  1  7
   30213  2  0.200           211     111       0       0       0
   30213  4  0.080           211     211    -211     111       0
   30213  4  0.020           211     111     111     111       0
   30213  3  0.140          -213     211     211       0       0
   30213  3  0.187           113     211     111       0       0
   30213  3  0.280           213     211    -211       0       0
   30213  3  0.093           213     111     111       0       0
   30113  rho1700(0)           1.72000   0.24000  3  0  0  0  0  3  0  7
   30113  2  0.200           211    -211       0       0       0
   30113  4  0.040           211     211    -211    -211       0
   30113  4  0.060           211    -211     111     111       0
   30113  3  0.187           213    -211     111       0       0
   30113  3  0.187           113     211    -211       0       0
   30113  3  0.187          -213     211     111       0       0
   30113  3  0.139           113     111     111       0       0
  -30213  rho1700(-)           1.72000   0.24000  3  0  0  0  0  3 -1  7
  -30213  2  0.200          -211     111       0       0       0
  -30213  4  0.080          -211     211    -211     111       0
  -30213  4  0.020          -211     111     111     111       0
  -30213  3  0.140           213    -211    -211       0       0
  -30213  3  0.187           113    -211     111       0       0
  -30213  3  0.280          -213     211    -211       0       0
  -30213  3  0.093          -213     111     111       0       0
   32124  p-1720                  1.72000   0.15000  4  1  0  0  0  2  1 10
   32124  2  0.067          2112     211       0       0       0
   32124  2  0.033          2212     111       0       0       0
   32124  2  0.487          2112     213       0       0       0
   32124  2  0.243          2212     113       0       0       0
   32124  3  0.025          2212     211    -211       0       0
   32124  3  0.008          2212     111     111       0       0
   32124  3  0.017          2112     211     111       0       0
   32124  2  0.100          3122     321       0       0       0
   32124  2  0.013          3222     311       0       0       0
   32124  2  0.007          3212     321       0       0       0
   31214  n-1720                  1.72000   0.15000  4  1  0  0  0  2  0 10
   31214  2  0.067          2212    -211       0       0       0
   31214  2  0.033          2112     111       0       0       0
   31214  2  0.487          2212    -213       0       0       0
   31214  2  0.243          2112     113       0       0       0
   31214  3  0.025          2112     211    -211       0       0
   31214  3  0.008          2112     111     111       0       0
   31214  3  0.017          2212    -211     111       0       0
   31214  2  0.100          3122     311       0       0       0
   31214  2  0.007          3212     311       0       0       0
   31214  2  0.013          3112     321       0       0       0
   22124  p-1700                  1.73000   0.12000  4  1  0  0  0  2  1 12
   22124  2  0.033          2112     211       0       0       0
   22124  2  0.017          2212     111       0       0       0
   22124  2  0.133          2112     213       0       0       0
   22124  2  0.067          2212     113       0       0       0
   22124  3  0.150          2212     211    -211       0       0
   22124  3  0.050          2212     111     111       0       0
   22124  3  0.100          2112     211     111       0       0
   22124  2  0.200          2224    -211       0       0       0
   22124  2  0.133          2214     111       0       0       0
   22124  2  0.067          2114     211       0       0       0
   22124  2  0.033         12112     211       0       0       0
   22124  2  0.017         12212     111       0       0       0
   21214  n-1700                  1.73000   0.12000  4  1  0  0  0  2  0 12
   21214  2  0.033          2212    -211       0       0       0
   21214  2  0.017          2112     111       0       0       0
   21214  2  0.133          2212    -213       0       0       0
   21214  2  0.067          2112     113       0       0       0
   21214  3  0.150          2112     211    -211       0       0
   21214  3  0.050          2112     111     111       0       0
   21214  3  0.100          2212    -211     111       0       0
   21214  2  0.200          1114     211       0       0       0
   21214  2  0.133          2114     111       0       0       0
   21214  2  0.067          2214    -211       0       0       0
   21214  2  0.033         12212    -211       0       0       0
   21214  2  0.017         12112     111       0       0       0
   12224  Delta1700(++)         1.75000   0.35000  4  1  0  0  0  4  2  4
   12224  2  0.200          2212     211       0       0       0
   12224  2  0.250          2212     213       0       0       0
   12224  2  0.330          2224     111       0       0       0
   12224  2  0.220          2214     211       0       0       0
   12214  Delta1700(+)          1.75000   0.35000  4  1  0  0  0  4  1  7
   12214  2  0.133          2212     111       0       0       0
   12214  2  0.067          2112     211       0       0       0
   12214  2  0.167          2212     113       0       0       0
   12214  2  0.083          2112     213       0       0       0
   12214  2  0.220          2224    -211       0       0       0
   12214  2  0.037          2214     111       0       0       0
   12214  2  0.293          2114     211       0       0       0
   12114  Delta1700(0)          1.75000   0.35000  4  1  0  0  0  4  0  7
   12114  2  0.133          2112     111       0       0       0
   12114  2  0.067          2212    -211       0       0       0
   12114  2  0.167          2112     113       0       0       0
   12114  2  0.083          2212    -213       0       0       0
   12114  2  0.220          1114     211       0       0       0
   12114  2  0.037          2114     111       0       0       0
   12114  2  0.293          2214    -211       0       0       0
   11114  Delta1700(-)          1.75000   0.35000  4  1  0  0  0  4 -1  4
   11114  2  0.200          2112    -211       0       0       0
   11114  2  0.250          2112    -213       0       0       0
   11114  2  0.330          1114     111       0       0       0
   11114  2  0.220          2114    -211       0       0       0
   23222  Sigma(+)1750          1.75000   0.09000  2  1 -1  0  0  3  1  4
   23222  2  0.400          2212    -311       0       0       0
   23222  2  0.025          3224     111       0       0       0
   23222  2  0.025          3214     211       0       0       0
   23222  2  0.550          3222     221       0       0       0
   23212  Sigma(0)1750          1.75000   0.09000  2  1 -1  0  0  3  0  5
   23212  2  0.200          2212    -321       0       0       0
   23212  2  0.200          2112    -311       0       0       0
   23212  2  0.025          3224    -211       0       0       0
   23212  2  0.025          3114     211       0       0       0
   23212  2  0.550          3212     221       0       0       0    
   23112  Sigma(-)1750          1.75000   0.09000  2  1 -1  0  0  3 -1  4
   23112  2  0.400          2112    -321       0       0       0
   23112  2  0.025          3114     111       0       0       0
   23112  2  0.025          3214    -211       0       0       0
   23112  2  0.550          3112     221       0       0       0
    3226  Sigma(+)1775          1.77500   0.12000  6  1 -1  0  0  3  1  7
    3226  2  0.400          2212    -311       0       0       0
    3226  2  0.020          3222     111       0       0       0
    3226  2  0.020          3212     211       0       0       0
    3226  2  0.050          3224     111       0       0       0
    3226  2  0.050          3214     211       0       0       0
    3226  2  0.230          3122     211       0       0       0
    3226  2  0.230          3124     211       0       0       0
    3216  Sigma(0)1775          1.77500   0.12000  6  1 -1  0  0  3  0  8
    3216  2  0.200          2212    -321       0       0       0
    3216  2  0.200          2112    -311       0       0       0
    3216  2  0.020          3222    -211       0       0       0
    3216  2  0.020          3112     211       0       0       0
    3216  2  0.050          3224    -211       0       0       0
    3216  2  0.050          3114     211       0       0       0
    3216  2  0.230          3124     111       0       0       0
    3216  2  0.230          3122     111       0       0       0    
    3116  Sigma(-)1775          1.77500   0.12000  6  1 -1  0  0  3 -1  7
    3116  2  0.400          2112    -321       0       0       0
    3116  2  0.020          3112     111       0       0       0
    3116  2  0.020          3212    -211       0       0       0
    3116  2  0.050          3114     111       0       0       0
    3116  2  0.050          3214    -211       0       0       0
    3116  2  0.230          3122    -211       0       0       0
    3116  2  0.230          3124    -211       0       0       0
   43122  Lambda1800             1.80000   0.30000  2  1 -1  0  0  1  0 10
   43122  2  0.200          2212    -321       0       0       0
   43122  2  0.200          2112    -311       0       0       0
   43122 -2  0.100          2212    -323       0       0       0
   43122 -2  0.100          2112    -313       0       0       0
   43122  2  0.067          3222    -211       0       0       0
   43122  2  0.066          3212     111       0       0       0
   43122  2  0.067          3112     211       0       0       0
   43122  2  0.067          3224    -211       0       0       0
   43122  2  0.066          3214     111       0       0       0
   43122  2  0.067          3114     211       0       0       0
   53122  Lambda1810             1.81000   0.15000  2  1 -1  0  0  1  0 10
   53122  2  0.175          2212    -321       0       0       0
   53122  2  0.175          2112    -311       0       0       0
   53122 -2  0.225          2212    -323       0       0       0
   53122 -2  0.225          2112    -313       0       0       0
   53122  2  0.050          3222    -211       0       0       0
   53122  2  0.050          3212     111       0       0       0
   53122  2  0.050          3112     211       0       0       0
   53122  2  0.017          3222    -211       0       0       0
   53122  2  0.016          3212     111       0       0       0
   53122  2  0.017          3112     211       0       0       0
    3126  Lambda1820             1.82000   0.08000  6  1 -1  0  0  1  0  9
    3126  2  0.325          2212    -321       0       0       0
    3126  2  0.325          2112    -311       0       0       0
    3126  2  0.047          3222    -211       0       0       0
    3126  2  0.046          3212     111       0       0       0
    3126  2  0.047          3112     211       0       0       0
    3126  2  0.033          3224    -211       0       0       0
    3126  2  0.034          3214     111       0       0       0
    3126  2  0.033          3114     211       0       0       0
    3126  2  0.110          3122     221       0       0       0
   13324  Xsi(0)1820            1.82300   0.02400  4  1 -2  0  0  2  0  5
   13324  2  0.050          3322     111       0       0       0
   13324  2  0.100          3312     211       0       0       0
   13324  2  0.700          3122    -311       0       0       0
   13324  2  0.100          3222    -321       0       0       0
   13324  2  0.050          3212    -311       0       0       0
   13314  Xsi(-)1820            1.82300   0.02400  4  1 -2  0  0  2 -1  5
   13314  2  0.100          3322    -211       0       0       0
   13314  2  0.050          3312     111       0       0       0
   13314  2  0.700          3122    -321       0       0       0
   13314  2  0.050          3212    -321       0       0       0
   13314  2  0.100          3112    -311       0       0       0
   13126  Lambda1830             1.83000   0.09500  6  1 -1  0  0  1  0  8
   13126  2  0.050          2212    -321       0       0       0
   13126  2  0.050          2112    -311       0       0       0
   13126  2  0.233          3222    -211       0       0       0
   13126  2  0.234          3212     111       0       0       0
   13126  2  0.233          3112     211       0       0       0
   13126  2  0.067          3224    -211       0       0       0
   13126  2  0.066          3214     111       0       0       0
   13126  2  0.067          3114     211       0       0       0
   12222  Delta1900(++)         1.84000   0.26000  2  1  0  0  0  4  2  5
   12222  2  0.250          2212     211       0       0       0
   12222  2  0.250          2212     213       0       0       0
   12222  2  0.150          2224     111       0       0       0
   12222  2  0.100          2214     211       0       0       0
   12222  2  0.250         12212     211       0       0       0
   12122  Delta1900(+)          1.84000   0.26000  2  1  0  0  0  4  1  9
   12122  2  0.167          2212     111       0       0       0
   12122  2  0.083          2112     211       0       0       0
   12122  2  0.167          2212     113       0       0       0
   12122  2  0.083          2112     213       0       0       0
   12122  2  0.100          2224    -211       0       0       0
   12122  2  0.017          2214     111       0       0       0
   12122  2  0.133          2114     211       0       0       0
   12122  2  0.167         12212     111       0       0       0
   12122  2  0.083         12112     211       0       0       0
   11212  Delta1900(0)          1.84000   0.26000  2  1  0  0  0  4  0  9
   11212  2  0.167          2112     111       0       0       0
   11212  2  0.083          2212    -211       0       0       0
   11212  2  0.167          2112     113       0       0       0
   11212  2  0.083          2212    -213       0       0       0
   11212  2  0.100          1114     211       0       0       0
   11212  2  0.017          2114     111       0       0       0
   11212  2  0.133          2214    -211       0       0       0
   11212  2  0.167         12112     111       0       0       0
   11212  2  0.083         12212    -211       0       0       0
   11112  Delta1900(-)          1.84000   0.26000  2  1  0  0  0  4 -1  5
   11112  2  0.250          2112    -211       0       0       0
   11112  2  0.250          2112    -213       0       0       0
   11112  2  0.150          1114     111       0       0       0
   11112  2  0.100          2114    -211       0       0       0
   11112  2  0.250         12112    -211       0       0       0
   42124  p-1900                  1.85000   0.50000  4  1  0  0  0  2  1  7
   42124  2  0.200          2112     211       0       0       0
   42124  2  0.100          2212     111       0       0       0
   42124  2  0.140          2212     221       0       0       0
   42124  2  0.390          2212     223       0       0       0
   42124  2  0.100          2112     213       0       0       0
   42124  2  0.050          2212     113       0       0       0
   42124  2  0.020          3122     321       0       0       0
   41214  n-1900                  1.85000   0.50000  4  1  0  0  0  2  0  7
   41214  2  0.200          2212    -211       0       0       0
   41214  2  0.100          2112     111       0       0       0
   41214  2  0.140          2112     221       0       0       0
   41214  2  0.390          2112     223       0       0       0
   41214  2  0.100          2212    -213       0       0       0
   41214  2  0.050          2112     113       0       0       0
   41214  2  0.020          3122     311       0       0       0
     337  phi31850               1.85400   0.08700  7  0  0  0  0  1  0  6
     337  2  0.322           321    -321       0       0       0
     337  2  0.322           311    -311       0       0       0
     337  2  0.089           323    -321       0       0       0
     337  2  0.089           313    -311       0       0       0
     337  2  0.089          -323     321       0       0       0
     337  2  0.089          -313     311       0       0       0
    2226  Delta1905(++)         1.88000   0.35000  6  1  0  0  0  4  2  4
    2226  2  0.180          2212     211       0       0       0
    2226  2  0.800          2212     213       0       0       0
    2226  2  0.012          2224     111       0       0       0
    2226  2  0.008          2214     211       0       0       0
    2126  Delta1905(+)          1.88000   0.35000  6  1  0  0  0  4  1  7
    2126  2  0.120          2212     111       0       0       0
    2126  2  0.060          2112     211       0       0       0
    2126  2  0.533          2212     113       0       0       0
    2126  2  0.267          2112     213       0       0       0
    2126  2  0.008          2224    -211       0       0       0
    2126  2  0.001          2214     111       0       0       0
    2126  2  0.011          2114     211       0       0       0
    1216  Delta1905(0)          1.88000   0.35000  6  1  0  0  0  4  0  7
    1216  2  0.120          2112     111       0       0       0
    1216  2  0.060          2212    -211       0       0       0
    1216  2  0.533          2112     113       0       0       0
    1216  2  0.267          2212    -213       0       0       0
    1216  2  0.008          1114     211       0       0       0
    1216  2  0.001          2114     111       0       0       0
    1216  2  0.011          2214    -211       0       0       0
    1116  Delta1905(-)          1.88000   0.35000  6  1  0  0  0  4 -1  4
    1116  2  0.180          2112    -211       0       0       0
    1116  2  0.800          2112    -213       0       0       0
    1116  2  0.012          1114     111       0       0       0
    1116  2  0.008          2114    -211       0       0       0
   23124  Lambda1890             1.89000   0.10000  4  1 -1  0  0  1  0 11
   23124  2  0.175          2212    -321       0       0       0
   23124  2  0.175          2112    -311       0       0       0
   23124  2  0.100          2212    -323       0       0       0
   23124  2  0.100          2112    -313       0       0       0
   23124  2  0.033          3222    -211       0       0       0
   23124  2  0.034          3212     111       0       0       0
   23124  2  0.033          3112     211       0       0       0
   23124  2  0.100          3224    -211       0       0       0
   23124  2  0.100          3214     111       0       0       0
   23124  2  0.100          3114     211       0       0       0
   23124 -2  0.050          3122     223       0       0       0
   22222  Delta1910(++)         1.90000   0.25000  2  1  0  0  0  4  2  5
   22222  2  0.300          2212     211       0       0       0
   22222  2  0.100          2212     213       0       0       0
   22222  2  0.210          2224     111       0       0       0
   22222  2  0.140          2214     211       0       0       0
   22222  2  0.250         12212     211       0       0       0
   22122  Delta1910(+)          1.90000   0.25000  2  1  0  0  0  4  1  9
   22122  2  0.200          2212     111       0       0       0
   22122  2  0.100          2112     211       0       0       0
   22122  2  0.067          2212     113       0       0       0
   22122  2  0.033          2112     213       0       0       0
   22122  2  0.140          2224    -211       0       0       0
   22122  2  0.023          2214     111       0       0       0
   22122  2  0.187          2114     211       0       0       0
   22122  2  0.167         12212     111       0       0       0
   22122  2  0.083         12112     211       0       0       0
   21212  Delta1910(0)          1.90000   0.25000  2  1  0  0  0  4  0  9
   21212  2  0.200          2112     111       0       0       0
   21212  2  0.100          2212    -211       0       0       0
   21212  2  0.067          2112     113       0       0       0
   21212  2  0.033          2212    -213       0       0       0
   21212  2  0.140          1114     211       0       0       0
   21212  2  0.023          2114     111       0       0       0
   21212  2  0.187          2214    -211       0       0       0
   21212  2  0.167         12112     111       0       0       0
   21212  2  0.083         12212    -211       0       0       0
   21112  Delta1910(-)          1.90000   0.25000  2  1  0  0  0  4 -1  5
   21112  2  0.300          2112    -211       0       0       0
   21112  2  0.100          2112    -213       0       0       0
   21112  2  0.210          1114     111       0       0       0
   21112  2  0.140          2114    -211       0       0       0
   21112  2  0.250         12112    -211       0       0       0
  200333  phi1900                1.91000   0.09000  3  0  0  0  0  1  0  5
  200333  2  0.133           211    -211       0       0       0
  200333  2  0.067           111     111       0       0       0
  200333  2  0.100           221     221       0       0       0
  200333  2  0.350           321    -321       0       0       0
  200333  2  0.350           311    -311       0       0       0
   13226  Sigma(+)1915          1.91500   0.12000  6  1 -1  0  0  3  1  6
   13226  2  0.150          2212    -311       0       0       0
   13226  2  0.200          3222     111       0       0       0
   13226  2  0.200          3212     211       0       0       0
   13226  2  0.025          3224     111       0       0       0
   13226  2  0.025          3214     211       0       0       0
   13226  2  0.400          3122     211       0       0       0
   13216  Sigma(0)1915          1.91500   0.12000  6  1 -1  0  0  3  0  7
   13216  2  0.075          2212    -321       0       0       0
   13216  2  0.075          2112    -311       0       0       0
   13216  2  0.200          3222    -211       0       0       0
   13216  2  0.200          3112     211       0       0       0
   13216  2  0.025          3224    -211       0       0       0
   13216  2  0.025          3114     211       0       0       0
   13216  2  0.400          3122     111       0       0       0    
   13116  Sigma(-)1915          1.91500   0.12000  6  1 -1  0  0  3 -1  6
   13116  2  0.150          2112    -321       0       0       0
   13116  2  0.200          3112     111       0       0       0
   13116  2  0.200          3212    -211       0       0       0
   13116  2  0.025          3114     111       0       0       0
   13116  2  0.025          3214    -211       0       0       0
   13116  2  0.400          3122    -211       0       0       0
   22224  Delta1920(++)         1.92000   0.20000  4  1  0  0  0  4  2  5
   22224  2  0.270          2212     211       0       0       0
   22224  2  0.240          2224     111       0       0       0
   22224  2  0.160          2214     211       0       0       0
   22224  2  0.300         12212     211       0       0       0
   22224  2  0.030          3222     321       0       0       0
   22214  Delta1920(+)          1.92000   0.20000  4  1  0  0  0  4  1  9
   22214  2  0.180          2212     111       0       0       0
   22214  2  0.090          2112     211       0       0       0
   22214  2  0.160          2224    -211       0       0       0
   22214  2  0.027          2214     111       0       0       0
   22214  2  0.213          2114     211       0       0       0
   22214  2  0.200         12212     111       0       0       0
   22214  2  0.100         12112     211       0       0       0
   22214  2  0.010          3222     311       0       0       0
   22214  2  0.020          3212     321       0       0       0
   22114  Delta1920(0)          1.92000   0.20000  4  1  0  0  0  4  0  9
   22114  2  0.180          2112     111       0       0       0
   22114  2  0.090          2212    -211       0       0       0
   22114  2  0.160          1114     211       0       0       0
   22114  2  0.027          2114     111       0       0       0
   22114  2  0.213          2214    -211       0       0       0
   22114  2  0.200         12112     111       0       0       0
   22114  2  0.100         12212    -211       0       0       0
   22114  2  0.010          3112     321       0       0       0
   22114  2  0.020          3212     311       0       0       0
   21114  Delta1920(-)          1.92000   0.20000  4  1  0  0  0  4 -1  5
   21114  2  0.270          2112    -211       0       0       0
   21114  2  0.240          1114     111       0       0       0
   21114  2  0.160          2114    -211       0       0       0
   21114  2  0.300         12112    -211       0       0       0
   21114  2  0.030          3112     311       0       0       0
   23224  Sigma(+)1940          1.94000   0.22000  4  1 -1  0  0  3  1 10
   23224  2  0.100          2212    -311       0       0       0
   23224  2  0.150          2212    -313       0       0       0
   23224  2  0.075          3222     111       0       0       0
   23224  2  0.075          3212     211       0       0       0
   23224  2  0.075          3224     111       0       0       0
   23224  2  0.075          3214     211       0       0       0
   23224  2  0.150          3122     211       0       0       0
   23224  2  0.150          3124     211       0       0       0
   23224  2  0.113          2224    -321       0       0       0
   23224  2  0.037          2214    -311       0       0       0
   23214  Sigma(0)1940          1.94000   0.22000  4  1 -1  0  0  3  0 12
   23214  2  0.050          2212    -321       0       0       0
   23214  2  0.050          2112    -311       0       0       0
   23214  2  0.075          2212    -323       0       0       0
   23214  2  0.075          2112    -313       0       0       0
   23214  2  0.075          3222    -211       0       0       0
   23214  2  0.075          3112     211       0       0       0
   23214  2  0.075          3224    -211       0       0       0
   23214  2  0.075          3114     211       0       0       0
   23214  2  0.150          3122     111       0       0       0    
   23214  2  0.150          3124     111       0       0       0
   23214  2  0.075          2214    -321       0       0       0
   23214  2  0.075          2114    -311       0       0       0
   23114  Sigma(-)1940          1.94000   0.22000  4  1 -1  0  0  3 -1 10
   23114  2  0.100          2112    -321       0       0       0
   23114  2  0.150          2112    -323       0       0       0
   23114  2  0.075          3112     111       0       0       0
   23114  2  0.075          3212    -211       0       0       0
   23114  2  0.075          3114     111       0       0       0
   23114  2  0.075          3214    -211       0       0       0
   23114  2  0.150          3122    -211       0       0       0
   23114  2  0.150          3124    -211       0       0       0
   23114  2  0.113          1114    -311       0       0       0
   23114  2  0.037          2114    -321       0       0       0
   12128  p-1990                  1.95000   0.55000  8  1  0  0  0  2  1 14
   12128  2  0.080          2112     211       0       0       0
   12128  2  0.040          2212     111       0       0       0
   12128  2  0.287          2112     213       0       0       0
   12128  2  0.143          2212     113       0       0       0
   12128  3  0.063          2112     211     111       0       0
   12128  3  0.032          2212     111     111       0       0
   12128  3  0.095          2212     211    -211       0       0
   12128  2  0.023          2114     211       0       0       0
   12128  2  0.047          2214     111       0       0       0
   12128  2  0.070          2224    -211       0       0       0
   12128  2  0.033         12112     211       0       0       0
   12128  2  0.017         12212     111       0       0       0
   12128  2  0.030          3122     321       0       0       0
   12128  2  0.040          2212 9010221       0       0       0
   11218  n-1990                  1.95000   0.55000  8  1  0  0  0  2  0 14
   11218  2  0.080          2212    -211       0       0       0
   11218  2  0.040          2112     111       0       0       0
   11218  2  0.287          2212    -213       0       0       0
   11218  2  0.143          2112     113       0       0       0
   11218  3  0.063          2212    -211     111       0       0
   11218  3  0.032          2112     111     111       0       0
   11218  3  0.095          2112     211    -211       0       0
   11218  2  0.023          2214    -211       0       0       0
   11218  2  0.047          2114     111       0       0       0
   11218  2  0.070          1114     211       0       0       0
   11218  2  0.033         12212    -211       0       0       0
   11218  2  0.017         12112     111       0       0       0
   11218  2  0.030          3122     311       0       0       0
   11218  2  0.040          2112 9010221       0       0       0
   23324  Xsi(0)1950            1.95000   0.06000  4  1 -2  0  0  2  0  5
   23324  2  0.167          3312     211       0       0       0
   23324  2  0.083          3322     111       0       0       0
